session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
md97ik2a,9,46svetpb,5,instructions,TaskInstructionsPage2,1740744128,1,0,0
md97ik2a,19,mdkm1zim,1,instructions,Welcome,1740744143,1,0,0
md97ik2a,5,hwrlkkd6,4,instructions,TaskInstructionsPage1,1740744151,1,0,0
md97ik2a,14,ewhyhs14,4,instructions,TaskInstructionsPage1,1740744151,1,0,0
md97ik2a,18,vreeuvaq,4,instructions,TaskInstructionsPage1,1740744153,1,0,0
md97ik2a,19,mdkm1zim,2,instructions,Consent,1740744159,1,0,0
md97ik2a,17,4wfwd5ce,4,instructions,TaskInstructionsPage1,1740744161,1,0,0
md97ik2a,9,46svetpb,6,instructions,RewardStructure,1740744161,1,0,0
md97ik2a,12,yljjtkc2,4,instructions,TaskInstructionsPage1,1740744162,1,0,0
md97ik2a,3,fojjs599,5,instructions,TaskInstructionsPage2,1740744163,1,0,0
md97ik2a,4,hc799a7p,4,instructions,TaskInstructionsPage1,1740744164,1,0,0
md97ik2a,15,1l1kqjtp,6,instructions,RewardStructure,1740744165,1,0,0
md97ik2a,9,46svetpb,7,instructions,Leaving,1740744167,1,0,0
md97ik2a,11,7qkt4yw9,1,instructions,Welcome,1740744171,1,0,0
md97ik2a,8,sslaiy4e,4,instructions,TaskInstructionsPage1,1740744172,1,0,0
md97ik2a,10,n13dr538,4,instructions,TaskInstructionsPage1,1740744174,1,0,0
md97ik2a,15,1l1kqjtp,7,instructions,Leaving,1740744178,1,0,0
md97ik2a,14,ewhyhs14,5,instructions,TaskInstructionsPage2,1740744195,1,0,0
md97ik2a,18,vreeuvaq,5,instructions,TaskInstructionsPage2,1740744196,1,0,0
md97ik2a,19,mdkm1zim,3,instructions,TaskOverview,1740744201,1,0,0
md97ik2a,9,46svetpb,8,instructions,Comprehension,1740744212,1,0,0
md97ik2a,16,dwvlpmgi,3,instructions,TaskOverview,1740744214,1,0,0
md97ik2a,1,9ph45ong,4,instructions,TaskInstructionsPage1,1740744218,1,0,0
md97ik2a,7,mmsd69xk,5,instructions,TaskInstructionsPage2,1740744223,1,0,0
md97ik2a,18,vreeuvaq,6,instructions,RewardStructure,1740744226,1,0,0
md97ik2a,3,fojjs599,6,instructions,RewardStructure,1740744228,1,0,0
md97ik2a,20,293u8cx1,0,,InitializeParticipant,1740744228,1,0,0
md97ik2a,18,vreeuvaq,7,instructions,Leaving,1740744232,1,0,0
md97ik2a,20,293u8cx1,1,instructions,Welcome,1740744236,1,0,0
md97ik2a,20,293u8cx1,2,instructions,Consent,1740744239,1,0,0
md97ik2a,9,46svetpb,9,instructions,AdjustDimensions,1740744240,1,0,0
md97ik2a,6,0t9rv2ck,5,instructions,TaskInstructionsPage2,1740744243,1,0,0
md97ik2a,17,4wfwd5ce,5,instructions,TaskInstructionsPage2,1740744246,1,0,0
md97ik2a,9,46svetpb,10,instructions,FixDimensions,1740744247,1,0,0
md97ik2a,11,7qkt4yw9,2,instructions,Consent,1740744248,1,0,0
md97ik2a,9,46svetpb,11,instructions,PracticeInstructions,1740744250,1,0,0
md97ik2a,9,46svetpb,12,practice_task,GroupingWaitPage,1740744250,1,0,1
md97ik2a,14,ewhyhs14,6,instructions,RewardStructure,1740744251,1,0,0
md97ik2a,18,vreeuvaq,8,instructions,Comprehension,1740744255,1,0,0
md97ik2a,3,fojjs599,7,instructions,Leaving,1740744258,1,0,0
md97ik2a,12,yljjtkc2,5,instructions,TaskInstructionsPage2,1740744259,1,0,0
md97ik2a,14,ewhyhs14,7,instructions,Leaving,1740744261,1,0,0
md97ik2a,18,vreeuvaq,9,instructions,AdjustDimensions,1740744264,1,0,0
md97ik2a,20,293u8cx1,3,instructions,TaskOverview,1740744264,1,0,0
md97ik2a,18,vreeuvaq,10,instructions,FixDimensions,1740744266,1,0,0
md97ik2a,9,46svetpb,13,practice_task,TransitionToPracticeTask,1740744266,1,0,0
md97ik2a,18,vreeuvaq,11,instructions,PracticeInstructions,1740744268,1,0,0
md97ik2a,18,vreeuvaq,12,practice_task,GroupingWaitPage,1740744268,1,0,1
md97ik2a,7,mmsd69xk,6,instructions,RewardStructure,1740744281,1,0,0
md97ik2a,18,vreeuvaq,13,practice_task,TransitionToPracticeTask,1740744284,1,0,0
md97ik2a,15,1l1kqjtp,8,instructions,Comprehension,1740744286,1,0,0
md97ik2a,17,4wfwd5ce,6,instructions,RewardStructure,1740744292,1,0,0
md97ik2a,15,1l1kqjtp,9,instructions,AdjustDimensions,1740744293,1,0,0
md97ik2a,7,mmsd69xk,7,instructions,Leaving,1740744296,1,0,0
md97ik2a,9,46svetpb,14,practice_task,MyPage,1740744298,1,0,0
md97ik2a,9,46svetpb,17,practice_task,GroupingWaitPage,1740744299,2,0,1
md97ik2a,2,03dxmu50,4,instructions,TaskInstructionsPage1,1740744299,1,0,0
md97ik2a,15,1l1kqjtp,10,instructions,FixDimensions,1740744304,1,0,0
md97ik2a,17,4wfwd5ce,7,instructions,Leaving,1740744306,1,0,0
md97ik2a,6,0t9rv2ck,6,instructions,RewardStructure,1740744310,1,0,0
md97ik2a,8,sslaiy4e,5,instructions,TaskInstructionsPage2,1740744311,1,0,0
md97ik2a,10,n13dr538,5,instructions,TaskInstructionsPage2,1740744312,1,0,0
md97ik2a,18,vreeuvaq,14,practice_task,MyPage,1740744316,1,0,0
md97ik2a,18,vreeuvaq,17,practice_task,GroupingWaitPage,1740744316,2,0,1
md97ik2a,15,1l1kqjtp,11,instructions,PracticeInstructions,1740744316,1,0,0
md97ik2a,15,1l1kqjtp,12,practice_task,GroupingWaitPage,1740744317,1,0,1
md97ik2a,12,yljjtkc2,6,instructions,RewardStructure,1740744324,1,0,0
md97ik2a,9,46svetpb,19,practice_task,MyPage,1740744330,2,0,0
md97ik2a,9,46svetpb,22,practice_task,GroupingWaitPage,1740744330,3,0,1
md97ik2a,15,1l1kqjtp,13,practice_task,TransitionToPracticeTask,1740744332,1,0,0
md97ik2a,12,yljjtkc2,7,instructions,Leaving,1740744336,1,0,0
md97ik2a,13,l9l9qjcs,3,instructions,TaskOverview,1740744340,1,0,0
md97ik2a,6,0t9rv2ck,7,instructions,Leaving,1740744343,1,0,0
md97ik2a,19,mdkm1zim,4,instructions,TaskInstructionsPage1,1740744345,1,0,0
md97ik2a,18,vreeuvaq,19,practice_task,MyPage,1740744349,2,0,0
md97ik2a,18,vreeuvaq,22,practice_task,GroupingWaitPage,1740744349,3,0,1
md97ik2a,4,hc799a7p,5,instructions,TaskInstructionsPage2,1740744352,1,0,0
md97ik2a,14,ewhyhs14,8,instructions,Comprehension,1740744353,1,0,0
md97ik2a,3,fojjs599,8,instructions,Comprehension,1740744356,1,0,0
md97ik2a,7,mmsd69xk,8,instructions,Comprehension,1740744358,1,0,0
md97ik2a,5,hwrlkkd6,5,instructions,TaskInstructionsPage2,1740744362,1,0,0
