session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
74u25ss6,1,51600f0a,0,,InitializeParticipant,1741273151,1,0,0
74u25ss6,2,ky73j8yc,0,,InitializeParticipant,1741273151,1,0,0
74u25ss6,2,ky73j8yc,1,instructions,Welcome,1741273179,1,0,0
74u25ss6,2,ky73j8yc,2,instructions,Consent,1741273187,1,0,0
74u25ss6,3,64b5pb6z,0,,InitializeParticipant,1741273191,1,0,0
74u25ss6,3,64b5pb6z,1,instructions,Welcome,1741273197,1,0,0
74u25ss6,3,64b5pb6z,2,instructions,Consent,1741273200,1,0,0
74u25ss6,4,nyi4l86w,0,,InitializeParticipant,1741273202,1,0,0
74u25ss6,1,51600f0a,1,instructions,Welcome,1741273202,1,0,0
74u25ss6,5,lxmv0a2d,0,,InitializeParticipant,1741273207,1,0,0
74u25ss6,1,51600f0a,2,instructions,Consent,1741273209,1,0,0
74u25ss6,6,hsmvook6,0,,InitializeParticipant,1741273213,1,0,0
74u25ss6,7,4km1iyi7,0,,InitializeParticipant,1741273213,1,0,0
74u25ss6,8,wp5thczz,0,,InitializeParticipant,1741273216,1,0,0
74u25ss6,5,lxmv0a2d,1,instructions,Welcome,1741273216,1,0,0
74u25ss6,9,2t9swlla,0,,InitializeParticipant,1741273217,1,0,0
74u25ss6,10,yp6gatxq,0,,InitializeParticipant,1741273220,1,0,0
74u25ss6,5,lxmv0a2d,2,instructions,Consent,1741273221,1,0,0
74u25ss6,9,2t9swlla,1,instructions,Welcome,1741273221,1,0,0
74u25ss6,7,4km1iyi7,1,instructions,Welcome,1741273222,1,0,0
74u25ss6,11,wce0tmac,0,,InitializeParticipant,1741273224,1,0,0
74u25ss6,12,ymxk9kdh,0,,InitializeParticipant,1741273227,1,0,0
74u25ss6,4,nyi4l86w,1,instructions,Welcome,1741273227,1,0,0
74u25ss6,13,be5h8zxa,0,,InitializeParticipant,1741273228,1,0,0
74u25ss6,14,0jgxfvxg,0,,InitializeParticipant,1741273228,1,0,0
74u25ss6,7,4km1iyi7,2,instructions,Consent,1741273228,1,0,0
74u25ss6,10,yp6gatxq,1,instructions,Welcome,1741273230,1,0,0
74u25ss6,15,7kn4zly0,0,,InitializeParticipant,1741273230,1,0,0
74u25ss6,4,nyi4l86w,2,instructions,Consent,1741273232,1,0,0
74u25ss6,16,0l78zd7k,0,,InitializeParticipant,1741273236,1,0,0
74u25ss6,10,yp6gatxq,2,instructions,Consent,1741273237,1,0,0
74u25ss6,6,hsmvook6,1,instructions,Welcome,1741273240,1,0,0
74u25ss6,8,wp5thczz,1,instructions,Welcome,1741273241,1,0,0
74u25ss6,6,hsmvook6,2,instructions,Consent,1741273243,1,0,0
74u25ss6,8,wp5thczz,2,instructions,Consent,1741273243,1,0,0
74u25ss6,13,be5h8zxa,1,instructions,Welcome,1741273247,1,0,0
74u25ss6,14,0jgxfvxg,1,instructions,Welcome,1741273247,1,0,0
74u25ss6,3,64b5pb6z,3,instructions,TaskOverview,1741273248,1,0,0
