participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_happened,subsession.round_number,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10
66cdd069637121e241f7a40a,11,ilvocnr8,5,right,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,0,0,0,0.53,0.78,1.08,1.74,0.5,-40,-40,40,-120,40,0,0,-1,0,0,0,0,1,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,-1,1,1,0,0,1,0,0,1,0,0,3,15,2.05,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,15,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,right,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,0,1,1,0,1,0.9,2.08,0.62,0.93,0.38,-40,40,-160,60,-180,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,15,0.9,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,15,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.71,0.98,0.86,0.83,0.42,-60,-60,320,200,200,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,16,1.21,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.74,1.26,1.76,0.59,0.33,-60,-60,260,260,260,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,16,1.21,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,0,0,0,0,0.35,0.84,0.56,0.54,0.39,-40,-40,160,120,180,0,0,-1,0,0,0,0,2,1,2,2,2,2,1,2,1,0,1,1,1,1,0,1,1,1,-1,1,0,0,0,1,0,0,0,0,3,16,0.64,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,left,left,NA,NA,1,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.57,0.48,0.35,0.55,0.34,-20,-40,240,260,280,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,16,1.21,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,left,right,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,0,1,1,0,0.45,1.49,1.19,1.91,1.47,20,-20,0,40,120,0,0,-1,0,0,0,0,2,1,1,2,2,1,2,2,1,0,0,1,1,0,1,1,1,-1,1,1,0,0,0,1,0,0,0,0,3,16,0.64,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.59,1.8,0.62,1.01,0.33,-60,-60,80,160,220,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,16,1.21,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,right,left,NA,NA,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,1,1,0,1,0.64,1.06,0.82,0.49,0.79,-60,40,20,200,-240,0,0,1,0,0,0,0,2,1,2,2,2,1,1,2,1,0,1,1,1,0,0,1,1,-1,-1,1,0,0,0,1,0,0,0,0,3,16,0.64,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,left,left,NA,NA,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,0,1,1,0.47,0.66,0.57,0.38,1.09,20,40,40,-240,-120,0,0,1,0,0,0,0,1,1,2,2,1,2,1,2,0,0,1,1,0,1,0,1,-1,1,-1,1,0,0,0,1,0,0,0,0,3,16,0.64,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,NA,left,left,NA,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,option1B_tr.bmp,NA,1,1,0,1,1,0.34,3,3,2.83,1.15,20,40,60,-80,60,0,0,1,1,1,0,0,2,1,1,2,2,1,2,1,1,0,0,1,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,3,16,0.64,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,NA,right,left,NA,2,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,option1B_tr.bmp,NA,1,0,1,1,0,1.21,3,2.26,2.18,2.39,40,-60,-120,0,-140,0,0,-1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,16,1.21,0,1,0.3,0.7,option1B.bmp,option1A.bmp,1,16,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,0,0,0,0.59,0.84,0.96,1.63,0.47,-60,-60,260,140,140,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,1,0,0,0,0,2,17,1.44,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,0,0,0,0.51,1.38,1.6,0.46,0.36,-60,-60,200,200,200,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,1,0,0,0,0,2,17,1.44,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,0,0,0,0,0.48,1.06,2.4,0.59,0.33,-20,-20,140,100,160,0,0,-1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,3,17,0.69,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,0,0,0,0,0,0.46,0.59,0.27,1,0.34,-20,-20,220,240,260,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,1,0,0,0,0,2,17,1.44,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,left,left,NA,NA,2,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,0,0,0,0,0,0.53,1.06,1.01,1.6,1.25,-40,-20,-40,20,80,0,0,-1,0,0,0,0,2,1,2,2,2,1,2,2,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,3,17,0.69,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,NA,left,left,NA,1,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,option1A_tr.bmp,NA,0,0,0,0,0,0.57,3,1.71,1.46,3,-20,-40,60,120,200,0,0,-1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,17,1.44,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,0,1,1,0.69,1.62,2.73,2.53,1.36,20,20,40,220,-220,0,0,1,0,0,0,0,2,1,1,2,2,1,1,2,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,3,17,0.69,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,left,left,NA,NA,3,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,0,1,1,0.49,0.55,1.63,0.72,0.7,60,40,100,-200,-60,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,0,1,0,1,0,1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,0,3,17,0.69,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,1,0,1,1,0.34,0.74,0.71,0.44,0.31,60,60,120,-20,120,0,0,1,0,0,0,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,3,17,0.69,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,NA,right,right,NA,2,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,option1A_tr.bmp,NA,0,0,0,0,0,1.44,3,1.22,0.92,1.08,-40,-40,-160,-40,-180,0,0,-1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,2,17,1.44,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,17,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0,1,0,1,NA,NA,0,0,0,1,1,0.85,1.38,0.65,1.22,0.31,60,60,320,200,200,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,2,18,1.72,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,0,0,0,0.69,0.49,3,0.2,0.34,-60,-60,140,140,140,0,0,-1,0,1,0,0,1,2,2,2,1,2,2,2,0,1,1,1,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,2,18,1.72,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,1,0,NA,NA,1,1,0,0,0,0.81,0.51,0.31,0.4,0.31,-20,-20,120,80,140,0,0,-1,0,0,0,0,1,1,2,2,2,2,2,2,0,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,18,1.04,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,0,0,0,0.58,0.56,0.28,0.55,0.3,-20,-20,200,220,240,0,0,-1,0,0,0,0,2,1,2,2,2,1,2,2,1,0,1,1,1,0,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,2,18,1.72,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,1,0,NA,NA,1,1,0,0,0,0.9,0.95,1.23,1.26,1.06,-20,-20,-60,0,60,0,0,-1,0,0,0,0,1,2,1,2,2,2,2,2,0,1,0,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,18,1.04,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,1,1,0,0,0,1.72,1.48,0.51,2.8,1.41,-60,-60,0,60,140,0,0,-1,0,0,0,0,2,1,2,2,2,1,2,2,1,0,1,1,1,0,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,1,2,18,1.72,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,left,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,1,0,NA,NA,0,1,1,1,0,1.04,1.54,1.2,1.01,0.94,40,-40,80,180,-260,0,0,-1,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,18,1.04,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,left,right,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,1,0,NA,NA,0,1,1,1,0,0.9,0.86,2.6,0.74,0.46,40,-60,140,-260,-120,0,0,-1,0,0,0,0,2,1,2,2,2,2,2,2,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,18,1.04,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,1,0,NA,NA,1,1,0,0,0,1,0.51,0.57,0.78,0.05,-60,-60,60,-80,60,0,0,-1,0,0,0,0,1,2,1,2,2,2,2,2,0,1,0,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,18,1.04,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,right,NA,NA,right,3,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,option1B_tr.bmp,1,1,0,0,0,1.09,1.83,2.58,3,3,-60,-20,-220,-60,-200,0,0,-1,0,0,1,1,2,1,2,2,2,1,2,2,1,0,1,1,1,0,1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,2,18,1.72,1,0,0.3,0.7,option1B.bmp,option1A.bmp,0,18,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
5c4338d8a04c050001a0a876,1,zcf1egr7,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.57,0.72,0.68,0.54,0.43,-60,-60,260,140,140,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,19,0.76,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,46,7,2,7,14,0,0,0,0,7,13,21,8,7,14,18,1,7,0,21,50,33,3
607d6e86f96c147cf2b3223c,2,0r57elef,1,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,1,1,0,1,1,0.45,0.93,1.8,1.62,0.33,60,60,200,200,200,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,19,0.76,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,33,7,2,25,19,2,14,6,3,1,8,10,13,7,3,9,6,4,22,44,39,18,2
5e3c759575109a055e99b38a,3,uro33w1j,2,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.55,1.2,0.34,0.33,0.33,-20,-20,100,60,120,0,0,-1,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,19,0.8,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,43,8,1,13,12,0,2,8,0,0,7,7,9,7,2,10,4,0,10,25,31,16,2
67862f57b5350ebed10fac1f,4,v5uzjzeq,3,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.39,0.54,0.29,0.46,0.32,-20,-20,180,200,220,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,19,0.76,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622bb4f79c52ad04bb91e752,5,r0epnh5n,4,left,left,NA,NA,1,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.8,1.2,0.7,0.87,0.68,-20,-60,-80,-60,40,0,0,-1,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,19,0.8,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,59,4,2,13,9,2,0,8,0,1,7,8,8,7,6,12,1,1,10,22,31,19,0
66095082185479f7db42d782,6,c8le880w,4,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.52,0.64,0.46,1.11,0.15,-40,-40,-40,20,100,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,19,0.76,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610d4df86c4abc6b5ced6fa0,7,fe87ewee,3,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.68,1.23,0.37,0.42,0.43,-60,-60,20,120,-320,0,0,-1,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,19,0.8,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,NA,8,2,14,11,8,6,14,5,5,10,13,16,13,11,12,10,10,28,25,53,33,2
5e3024d69366c7000c4025ff,8,vmj6j5sf,1,right,left,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,1,0,1,1,0,0.55,0.5,0.6,0.61,0.44,40,-60,180,-320,-80,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,19,0.8,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,42,4,2,39,24,8,16,24,11,4,17,16,10,9,2,18,20,15,48,63,53,40,6
66cdd069637121e241f7a40a,11,ilvocnr8,5,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,0,0,0,0,0,0.58,0.82,1.39,0.45,0.03,-40,-40,20,-120,20,0,0,-1,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,3,19,0.8,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,27,8,2,27,30,12,20,26,10,5,7,8,12,8,6,11,12,15,58,57,36,29,4
5aa696af6219a30001c75d2a,12,sla165sp,5,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,0,0,0,0,0,0.76,2.66,2.17,1.59,0.47,-60,-60,-280,-120,-260,0,0,-1,0,0,0,0,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,2,19,0.76,0,1,0.3,0.7,option1B.bmp,option1A.bmp,0,19,44,7,2,29,29,2,4,12,2,3,13,11,10,8,9,19,5,5,18,58,43,33,4
