session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
40lq5pq6,1,3zoti92b,0,,InitializeParticipant,1740582005,1,0,0
40lq5pq6,2,afizty10,0,,InitializeParticipant,1740582011,1,0,0
40lq5pq6,3,esmriz5q,0,,InitializeParticipant,1740582015,1,0,0
40lq5pq6,1,3zoti92b,1,instructions,Welcome,1740582023,1,0,0
40lq5pq6,1,3zoti92b,2,instructions,Consent,1740582026,1,0,0
40lq5pq6,4,5emixjgp,0,,InitializeParticipant,1740582029,1,0,0
40lq5pq6,3,esmriz5q,1,instructions,Welcome,1740582032,1,0,0
40lq5pq6,3,esmriz5q,2,instructions,Consent,1740582036,1,0,0
40lq5pq6,5,8f2qn992,0,,InitializeParticipant,1740582038,1,0,0
40lq5pq6,2,afizty10,1,instructions,Welcome,1740582039,1,0,0
40lq5pq6,2,afizty10,2,instructions,Consent,1740582043,1,0,0
40lq5pq6,6,u7ds9cx2,0,,InitializeParticipant,1740582048,1,0,0
40lq5pq6,7,jmfhfc28,0,,InitializeParticipant,1740582049,1,0,0
40lq5pq6,8,b7z6871v,0,,InitializeParticipant,1740582052,1,0,0
40lq5pq6,6,u7ds9cx2,1,instructions,Welcome,1740582052,1,0,0
40lq5pq6,1,3zoti92b,3,instructions,TaskOverview,1740582054,1,0,0
40lq5pq6,6,u7ds9cx2,2,instructions,Consent,1740582055,1,0,0
40lq5pq6,9,799cuz13,0,,InitializeParticipant,1740582058,1,0,0
40lq5pq6,4,5emixjgp,1,instructions,Welcome,1740582059,1,0,0
40lq5pq6,2,afizty10,3,instructions,TaskOverview,1740582060,1,0,0
40lq5pq6,8,b7z6871v,1,instructions,Welcome,1740582060,1,0,0
40lq5pq6,10,5ndr17cw,0,,InitializeParticipant,1740582061,1,0,0
40lq5pq6,4,5emixjgp,2,instructions,Consent,1740582062,1,0,0
40lq5pq6,8,b7z6871v,2,instructions,Consent,1740582065,1,0,0
40lq5pq6,7,jmfhfc28,1,instructions,Welcome,1740582070,1,0,0
40lq5pq6,3,esmriz5q,3,instructions,TaskOverview,1740582071,1,0,0
40lq5pq6,9,799cuz13,1,instructions,Welcome,1740582074,1,0,0
40lq5pq6,6,u7ds9cx2,3,instructions,TaskOverview,1740582077,1,0,0
40lq5pq6,9,799cuz13,2,instructions,Consent,1740582080,1,0,0
40lq5pq6,4,5emixjgp,3,instructions,TaskOverview,1740582083,1,0,0
40lq5pq6,2,afizty10,4,instructions,TaskInstructionsPage1,1740582090,1,0,0
40lq5pq6,5,8f2qn992,1,instructions,Welcome,1740582097,1,0,0
40lq5pq6,8,b7z6871v,3,instructions,TaskOverview,1740582098,1,0,0
40lq5pq6,10,5ndr17cw,1,instructions,Welcome,1740582105,1,0,0
40lq5pq6,10,5ndr17cw,2,instructions,Consent,1740582107,1,0,0
40lq5pq6,11,taqn9vla,0,,InitializeParticipant,1740582107,1,0,0
40lq5pq6,2,afizty10,5,instructions,TaskInstructionsPage2,1740582110,1,0,0
40lq5pq6,12,bozl4qj3,0,,InitializeParticipant,1740582112,1,0,0
40lq5pq6,5,8f2qn992,2,instructions,Consent,1740582112,1,0,0
40lq5pq6,10,5ndr17cw,3,instructions,TaskOverview,1740582118,1,0,0
40lq5pq6,11,taqn9vla,1,instructions,Welcome,1740582119,1,0,0
40lq5pq6,2,afizty10,6,instructions,RewardStructure,1740582120,1,0,0
40lq5pq6,11,taqn9vla,2,instructions,Consent,1740582123,1,0,0
40lq5pq6,2,afizty10,7,instructions,Leaving,1740582125,1,0,0
40lq5pq6,12,bozl4qj3,1,instructions,Welcome,1740582132,1,0,0
40lq5pq6,6,u7ds9cx2,4,instructions,TaskInstructionsPage1,1740582134,1,0,0
40lq5pq6,12,bozl4qj3,2,instructions,Consent,1740582136,1,0,0
40lq5pq6,4,5emixjgp,4,instructions,TaskInstructionsPage1,1740582137,1,0,0
40lq5pq6,1,3zoti92b,4,instructions,TaskInstructionsPage1,1740582138,1,0,0
40lq5pq6,9,799cuz13,3,instructions,TaskOverview,1740582145,1,0,0
40lq5pq6,13,8cb6uo41,0,,InitializeParticipant,1740582146,1,0,0
40lq5pq6,5,8f2qn992,3,instructions,TaskOverview,1740582155,1,0,0
40lq5pq6,11,taqn9vla,3,instructions,TaskOverview,1740582156,1,0,0
40lq5pq6,14,ry8gvmew,0,,InitializeParticipant,1740582159,1,0,0
40lq5pq6,14,ry8gvmew,1,instructions,Welcome,1740582162,1,0,0
40lq5pq6,12,bozl4qj3,3,instructions,TaskOverview,1740582163,1,0,0
40lq5pq6,13,8cb6uo41,1,instructions,Welcome,1740582169,1,0,0
40lq5pq6,10,5ndr17cw,4,instructions,TaskInstructionsPage1,1740582172,1,0,0
40lq5pq6,13,8cb6uo41,2,instructions,Consent,1740582175,1,0,0
40lq5pq6,2,afizty10,8,instructions,Comprehension,1740582178,1,0,0
40lq5pq6,14,ry8gvmew,2,instructions,Consent,1740582180,1,0,0
40lq5pq6,15,19hvsg79,0,,InitializeParticipant,1740582190,1,0,0
40lq5pq6,2,afizty10,9,instructions,AdjustDimensions,1740582191,1,0,0
40lq5pq6,6,u7ds9cx2,5,instructions,TaskInstructionsPage2,1740582191,1,0,0
40lq5pq6,8,b7z6871v,4,instructions,TaskInstructionsPage1,1740582191,1,0,0
40lq5pq6,2,afizty10,10,instructions,FixDimensions,1740582199,1,0,0
40lq5pq6,4,5emixjgp,5,instructions,TaskInstructionsPage2,1740582204,1,0,0
40lq5pq6,2,afizty10,11,instructions,PracticeInstructions,1740582204,1,0,0
40lq5pq6,2,afizty10,12,practice_task,GroupingWaitPage,1740582205,1,0,1
40lq5pq6,9,799cuz13,4,instructions,TaskInstructionsPage1,1740582205,1,0,0
40lq5pq6,3,esmriz5q,4,instructions,TaskInstructionsPage1,1740582210,1,0,0
40lq5pq6,2,afizty10,13,practice_task,TransitionToPracticeTask,1740582220,1,0,0
40lq5pq6,9,799cuz13,5,instructions,TaskInstructionsPage2,1740582226,1,0,0
40lq5pq6,10,5ndr17cw,5,instructions,TaskInstructionsPage2,1740582228,1,0,0
40lq5pq6,15,19hvsg79,1,instructions,Welcome,1740582231,1,0,0
40lq5pq6,15,19hvsg79,2,instructions,Consent,1740582235,1,0,0
40lq5pq6,13,8cb6uo41,3,instructions,TaskOverview,1740582239,1,0,0
40lq5pq6,6,u7ds9cx2,6,instructions,RewardStructure,1740582240,1,0,0
40lq5pq6,9,799cuz13,6,instructions,RewardStructure,1740582244,1,0,0
40lq5pq6,8,b7z6871v,5,instructions,TaskInstructionsPage2,1740582245,1,0,0
40lq5pq6,11,taqn9vla,4,instructions,TaskInstructionsPage1,1740582247,1,0,0
40lq5pq6,6,u7ds9cx2,7,instructions,Leaving,1740582248,1,0,0
40lq5pq6,9,799cuz13,7,instructions,Leaving,1740582249,1,0,0
40lq5pq6,10,5ndr17cw,6,instructions,RewardStructure,1740582251,1,0,0
40lq5pq6,2,afizty10,14,practice_task,MyPage,1740582252,1,0,0
40lq5pq6,2,afizty10,17,practice_task,GroupingWaitPage,1740582252,2,0,1
40lq5pq6,4,5emixjgp,6,instructions,RewardStructure,1740582253,1,0,0
40lq5pq6,5,8f2qn992,4,instructions,TaskInstructionsPage1,1740582256,1,0,0
40lq5pq6,15,19hvsg79,3,instructions,TaskOverview,1740582256,1,0,0
40lq5pq6,1,3zoti92b,5,instructions,TaskInstructionsPage2,1740582261,1,0,0
40lq5pq6,10,5ndr17cw,7,instructions,Leaving,1740582262,1,0,0
40lq5pq6,4,5emixjgp,7,instructions,Leaving,1740582263,1,0,0
40lq5pq6,12,bozl4qj3,4,instructions,TaskInstructionsPage1,1740582282,1,0,0
40lq5pq6,2,afizty10,19,practice_task,MyPage,1740582284,2,0,0
40lq5pq6,2,afizty10,22,practice_task,GroupingWaitPage,1740582284,3,0,1
40lq5pq6,3,esmriz5q,5,instructions,TaskInstructionsPage2,1740582297,1,0,0
40lq5pq6,2,afizty10,24,practice_task,MyPage,1740582316,3,0,0
40lq5pq6,2,afizty10,27,practice_task,GroupingWaitPage,1740582316,4,0,1
40lq5pq6,6,u7ds9cx2,8,instructions,Comprehension,1740582319,1,0,0
40lq5pq6,1,3zoti92b,6,instructions,RewardStructure,1740582325,1,0,0
40lq5pq6,6,u7ds9cx2,9,instructions,AdjustDimensions,1740582331,1,0,0
40lq5pq6,6,u7ds9cx2,10,instructions,FixDimensions,1740582337,1,0,0
40lq5pq6,10,5ndr17cw,8,instructions,Comprehension,1740582338,1,0,0
40lq5pq6,15,19hvsg79,4,instructions,TaskInstructionsPage1,1740582339,1,0,0
40lq5pq6,1,3zoti92b,7,instructions,Leaving,1740582341,1,0,0
40lq5pq6,11,taqn9vla,5,instructions,TaskInstructionsPage2,1740582341,1,0,0
40lq5pq6,10,5ndr17cw,9,instructions,AdjustDimensions,1740582341,1,0,0
40lq5pq6,5,8f2qn992,5,instructions,TaskInstructionsPage2,1740582342,1,0,0
40lq5pq6,6,u7ds9cx2,11,instructions,PracticeInstructions,1740582342,1,0,0
40lq5pq6,6,u7ds9cx2,12,practice_task,GroupingWaitPage,1740582343,1,0,1
40lq5pq6,3,esmriz5q,6,instructions,RewardStructure,1740582343,1,0,0
40lq5pq6,10,5ndr17cw,10,instructions,FixDimensions,1740582344,1,0,0
