participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.high_percent_image,group.low_percent_image,group.reversal_happened,subsession.round_number,session.code,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10,player.main_task_bonus,player.task_understanding,player.task_difficulty,player.engagement,player.influence,player.real_players,player.attention_focus,player.main_task_group_id
59772a6c5cde890001dc01a0,158,v6ur2ibk,2,NA,left,right,NA,2,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.5,0.5,option1A_tr.bmp,NA,1,0,1,0,1,1,0,2,1,0.45,3,2.24,1.73,0.79,40,-60,100,0,0,0,0,-1,1,0,0,0,1,2,2,2,1,1,2,2,1,0,0,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,1,1,3,1,0.67,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,3v7gjqiw,42,5,2,0,4,2,6,14,11,5,12,13,20,7,6,12,18,16,22,4,53,36,9,1.17,0,100,74,0,10,50,3
5aea25acd9f2be0001933493,206,03n9wgbz,5,right,right,NA,NA,1,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.5,0.5,NA,NA,1,1,2,2,0,1,1,2,2,0.84,1.62,1.17,2.07,0.27,20,40,80,100,100,0,0,1,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,-1,-1,0,0,1,1,0,0,0,0,0,6,1,1.42,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6ck5vmcc,32,5,2,52,39,10,12,16,8,6,7,15,18,8,10,16,10,14,38,91,49,36,2,0,88,98,99,67,21,74,6
62b57d34b7bdc2d0835fab76,207,t9yryue1,3,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,1,0,0,0,0,1,1,0.66,0.59,0.37,0.58,0.43,-60,-60,0,-20,-20,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,4,1,0.98,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6ck5vmcc,57,7,2,1,1,0,2,2,0,2,8,14,8,11,14,17,5,2,4,2,42,36,1,0.33,60,14,60,0,10,10,4
6692fcc54896e26c1dad62bb,214,6nxl01h7,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,2,2,0,1,1,2,2,0.77,1.77,2.87,2.8,1.2,60,60,120,120,120,0,0,1,0,0,0,0,1,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,0,0,0,1,0,0,0,1,0,4,1,0.98,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6ck5vmcc,43,7,1,30,36,16,24,20,7,1,12,15,13,9,8,16,11,8,60,66,50,35,3,1.03,99,9,96,3,13,97,4
5fbf94f2891c55203896f7dc,222,88ypr561,1,left,left,NA,NA,3,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,1,1,0,1,1,2,2,0.7,2.9,2.58,1.2,0.74,60,40,120,100,100,0,0,1,0,0,0,0,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,1,0,0,0,0,0,0,0,1,0,6,1,0.7,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6g31bqdn,45,8,1,28,21,2,2,4,3,7,7,10,11,8,8,9,7,10,8,49,37,24,1,0.53,96,29,100,43,20,75,6
67a8ea5b60e547967f54367b,228,r375wub5,3,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.75,0.25,NA,NA,0,0,0,0,0,0,0,1,1,0.5,1.08,0.77,0.94,0.35,-60,-60,0,0,0,0,0,-1,0,0,0,0,2,1,2,1,1,2,2,2,0,1,0,1,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,1,0.72,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6g31bqdn,36,4,1,21,27,22,28,38,6,3,30,25,30,23,12,11,8,9,88,48,113,31,5,0.03,30,70,86,60,20,81,2
6658b578aab263fcab6c8edb,238,4jkso4nk,4,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,1,1,0,1,1,2,2,0.41,1.49,0.46,1.26,0.55,40,40,100,100,100,0,0,1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,1,0,6,1,0.7,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6g31bqdn,28,7,2,43,34,8,16,24,7,1,10,11,11,9,5,7,10,8,48,77,42,22,4,0,80,50,95,65,21,96,6
63d7b5321ace6099e3a83386,244,yqjrk5ck,2,left,right,NA,NA,3,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.75,0.25,NA,NA,1,0,1,1,1,1,0,2,1,0.72,1.25,1.87,2.73,1.87,60,-40,120,0,0,0,0,-1,0,0,0,0,2,2,2,1,1,2,2,2,0,0,0,1,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,1,0.72,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6g31bqdn,29,7,1,13,12,4,10,14,4,4,11,10,15,16,16,16,13,8,28,25,53,45,7,0.4,81,60,97,24,15,70,2
5bbc3d95f1f9ba000141d855,246,b4gg7gpc,3,left,left,NA,NA,3,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,0,0,0,0,0,1,1,0.49,2.71,1.3,0.92,0.62,-60,-40,-20,20,20,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,1,0,6,1,0.7,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,6g31bqdn,66,7,2,8,7,4,0,4,3,3,10,8,7,7,4,9,9,6,8,15,33,22,3,0,93,89,88,72,2,91,6
66bcce7233ce3b6b5aaecd5e,255,wg76txs9,2,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0,1,NA,NA,0,0,0,0,0,0,0,1,1,0.76,2.3,1.28,1.02,0.54,-60,-60,-40,0,0,0,0,-1,0,0,0,0,1,1,2,1,2,1,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,1,0,0,0,0,0,0,0,0,4,1,0.76,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,1,e78bi334,54,4,2,53,57,0,0,2,11,6,14,12,12,11,14,23,14,17,2,110,50,51,3,0,50,100,100,23,0,1,4
