session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
a3x1c739,6,go189rwb,35,practice_task,FinalResults,1738930514,5,0,0
a3x1c739,5,myjr2c4x,36,practice_task,MainTaskInstructions,1738930527,5,0,0
a3x1c739,1,djfcv4qm,37,main_task,WaitPage2,1738930533,1,0,1
a3x1c739,2,gyubbbth,37,main_task,WaitPage2,1738930533,1,0,1
a3x1c739,3,gunf45xl,37,main_task,WaitPage2,1738930533,1,0,1
a3x1c739,4,8g9qhxee,37,main_task,WaitPage2,1738930533,1,0,1
a3x1c739,5,myjr2c4x,37,main_task,WaitPage2,1738930533,1,0,1
a3x1c739,10,o7fiy9x2,36,practice_task,MainTaskInstructions,1738930533,5,0,0
a3x1c739,6,go189rwb,36,practice_task,MainTaskInstructions,1738930533,5,0,0
a3x1c739,5,myjr2c4x,38,main_task,TransitionToMainTask,1738930549,1,0,0
a3x1c739,2,gyubbbth,38,main_task,TransitionToMainTask,1738930550,1,0,0
a3x1c739,4,8g9qhxee,38,main_task,TransitionToMainTask,1738930550,1,0,0
a3x1c739,1,djfcv4qm,38,main_task,TransitionToMainTask,1738930550,1,0,0
a3x1c739,3,gunf45xl,38,main_task,TransitionToMainTask,1738930550,1,0,0
a3x1c739,9,0pa7dr0k,35,practice_task,FinalResults,1738930551,5,0,0
a3x1c739,9,0pa7dr0k,36,practice_task,MainTaskInstructions,1738930558,5,0,0
a3x1c739,1,djfcv4qm,39,main_task,MyPage,1738930576,1,0,0
a3x1c739,4,8g9qhxee,39,main_task,MyPage,1738930576,1,0,0
a3x1c739,2,gyubbbth,39,main_task,MyPage,1738930576,1,0,0
a3x1c739,5,myjr2c4x,39,main_task,MyPage,1738930576,1,0,0
a3x1c739,3,gunf45xl,39,main_task,MyPage,1738930576,1,0,0
a3x1c739,1,djfcv4qm,43,main_task,MyPage,1738930600,2,0,0
a3x1c739,4,8g9qhxee,43,main_task,MyPage,1738930600,2,0,0
a3x1c739,3,gunf45xl,43,main_task,MyPage,1738930600,2,0,0
a3x1c739,5,myjr2c4x,43,main_task,MyPage,1738930600,2,0,0
a3x1c739,2,gyubbbth,43,main_task,MyPage,1738930600,2,0,0
a3x1c739,1,djfcv4qm,47,main_task,MyPage,1738930624,3,0,0
a3x1c739,4,8g9qhxee,47,main_task,MyPage,1738930624,3,0,0
a3x1c739,2,gyubbbth,47,main_task,MyPage,1738930625,3,0,0
a3x1c739,3,gunf45xl,47,main_task,MyPage,1738930625,3,0,0
a3x1c739,5,myjr2c4x,47,main_task,MyPage,1738930625,3,0,0
