participant.id_in_session,participant.code,participant.label,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_happened,subsession.round_number
13,jr2qsqk6,65a3f461bfa22dde98c10436,3,right,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,0,1,0,2,1,0,1,0,2,0.9,1.6,1.15,1.43,0.79,-40,40,-80,80,80,0,0,1,0,0,0,0,1,2,2,1,1,2,2,2,1,0,0,1,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,4,1,1.01,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
15,4hbzmque,65031d5ca9f619d9e0412f0a,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,1,1,2,1,0,1,1,2,1,1.01,1.06,0.54,1.29,0.32,60,60,80,20,20,0,0,1,0,0,0,0,2,2,2,1,2,1,2,2,0,0,0,1,0,1,0,0,-1,1,-1,-1,0,0,0,0,0,0,1,0,0,4,1,1.01,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
16,nq25vj8v,6773d48f1875062d8ac2c68d,3,left,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.75,0.25,0.5,0.5,NA,NA,1,0,2,1,1,1,0,2,1,3.9,1.75,1.13,0.45,0.5,20,-20,40,20,20,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,2,1,0,1,1,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0,3,1,3.9,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
17,4bubz6fa,59dccd61e75b450001a689b7,5,right,NA,NA,left,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.75,0.25,0.5,0.5,NA,option1B_tr.bmp,1,0,2,1,1,1,0,2,1,3.44,1.42,0.92,3,0.93,60,-60,120,0,0,0,0,-1,0,0,1,0,1,2,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,1,3,1,3.9,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
18,00288mli,5932e2c8b97ad00001745487,1,right,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,1,2,0,1,1,1,2,0.9,2.23,0.64,1.1,0.57,40,60,0,100,100,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1.44,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
19,32d3uw2o,6675bf37807f61e58f53c9d2,2,right,right,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0.5,0.5,NA,NA,0,0,1,1,0,0,0,1,1,0.63,1.3,0.47,0.74,0.02,-40,-60,0,-20,-20,0,0,-1,0,0,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0,3,1,3.9,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
20,wwqp3ir1,6146f8473af59b2f858aa2f2,4,right,NA,NA,right,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,option1B_tr.bmp,0,0,1,0,0,0,0,1,0,0.82,0.64,0.72,3,3,-40,-40,0,-80,-80,0,0,-1,0,0,1,1,1,2,2,1,1,2,1,2,1,0,0,1,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,1,4,1,1.01,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
21,ibfmit2d,65b0221481be9840cf46c89f,5,right,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,0,1,1,1,1,0,1,1,1,1.44,1.86,1.16,2.16,0.24,-40,40,-20,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1.44,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
22,3lrbmb69,66636514bc4749ad83a2adc8,5,right,left,NA,NA,3,2,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,1,0,1,0,1,1,0,1,0,0.58,0.92,2.62,2.69,1.43,60,-40,0,-80,-80,0,0,-1,0,0,0,0,1,2,2,2,1,2,1,2,1,0,0,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0,4,1,1.01,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
23,psajcfdm,5dee265613911c4bb3c0ac7e,4,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,2,2,0,1,1,2,2,0.93,1.2,0.87,0.61,0.65,40,40,80,80,80,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1.44,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
2,o1jlxena,5f2fcda9700ba6032442db9c,4,left,right,NA,NA,3,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.75,0.25,0,1,NA,NA,1,0,1,2,1,1,0,1,2,0.52,1.16,0.29,0.48,0.51,60,-40,-60,60,160,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2,0.69,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
3,yt6odell,60719f4b18e2b30c9e5a562d,3,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,3,3,0,1,1,3,3,0.69,1.83,1.15,0.52,0.4,40,40,120,120,120,0,0,1,0,0,0,0,1,1,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,-1,1,0,0,0,0,1,0,0,0,0,2,2,0.69,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
4,260fzc5l,5c7c38999f29bd0001349ca9,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,3,3,0,1,1,3,3,0.56,1.15,0.64,0.53,0.74,60,60,180,160,160,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,3,2,0.68,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
5,azgqf2m1,663791040de5898120ca93cd,2,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,0,0,0,0,0,0,0,0,0.77,1.41,0.75,2.72,1.65,-60,-60,-180,-180,-180,0,0,-1,0,0,0,0,1,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0,4,2,1.55,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
6,m10xhsi3,59479251f236120001ecf9a2,3,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,2,0,1,1,2,2,1.63,1.17,0.76,1.36,0.98,60,60,80,80,80,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,2.62,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
7,kx63pchy,60b3950b9a1de417d37bb8d2,1,left,NA,NA,left,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,option1A_tr.bmp,1,1,3,3,0,1,1,3,3,0.56,0.52,2.08,3,3,40,60,80,100,80,0,0,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,1,2,2,0.69,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
8,qvbeolgo,666f1aec64844fbd48cd89b8,4,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,3,3,0,1,1,3,3,0.49,1.36,0.71,0.75,0.34,40,40,100,80,80,0,0,1,0,0,0,0,1,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,3,2,0.68,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
9,l4pc2g2i,5e11bda11e2e5885070a0b22,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,3,3,0,1,1,3,3,0.69,0.83,0.62,0.4,0.23,60,60,180,180,180,0,0,1,0,0,0,0,1,1,1,2,1,1,2,1,1,1,1,0,1,1,0,1,1,1,-1,1,0,0,0,0,1,0,0,0,0,2,2,0.69,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
11,bd8q66tg,677833b592e5cc616ab5f35f,5,right,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,0.75,0.25,NA,NA,0,1,2,3,1,0,1,2,3,0.69,2.34,1.22,2.02,1.45,-40,60,40,180,80,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,0,1,0,0,0,0,2,2,0.69,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
12,l8ikj48w,66e0184c55c6299d2c7c0101,2,NA,left,left,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,option1A_tr.bmp,NA,1,1,2,2,0,1,1,2,2,1.73,3,1.49,1.31,0.93,40,40,60,60,60,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5,2,2.62,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
13,jr2qsqk6,65a3f461bfa22dde98c10436,3,left,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,0,1,2,1,1,0,1,2,0.63,1.16,0.59,0.7,0.59,40,-40,-40,40,120,0,0,-1,0,0,0,0,1,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0,4,2,1.55,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
15,4hbzmque,65031d5ca9f619d9e0412f0a,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,3,2,0,1,1,3,2,1.55,2.47,1.26,0.92,0.32,60,60,140,80,80,0,0,1,0,0,0,0,2,1,1,2,2,2,1,2,0,1,1,0,0,0,1,0,-1,-1,1,-1,0,0,0,0,0,0,0,1,0,4,2,1.55,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
16,nq25vj8v,6773d48f1875062d8ac2c68d,3,left,left,NA,NA,1,1,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,2,1,0,0,0,2,1,0.51,0.96,0.88,0.34,0.3,-20,-20,20,0,0,0,0,-1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,2,0.68,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
17,4bubz6fa,59dccd61e75b450001a689b7,5,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,2,1,0,0,0,2,1,0.68,2.48,2.68,2.9,3.18,-60,-60,60,-60,-60,0,0,-1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,3,2,0.68,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
18,00288mli,5932e2c8b97ad00001745487,1,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,3,0,1,1,2,3,1.49,1.32,0.59,1.53,1.55,40,60,40,160,140,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,2,2.62,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
19,32d3uw2o,6675bf37807f61e58f53c9d2,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,2,2,0,1,1,2,2,0.52,0.95,0.7,0.62,0.4,60,60,60,40,40,0,0,1,0,0,0,0,1,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,3,2,0.68,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
20,wwqp3ir1,6146f8473af59b2f858aa2f2,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,2,1,0,1,1,2,1,0.64,0.48,0.89,0.61,1.64,60,60,60,-20,-20,0,0,1,0,0,0,0,1,2,1,2,1,2,2,2,1,0,1,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,4,2,1.55,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
21,ibfmit2d,65b0221481be9840cf46c89f,5,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,2,0,1,1,2,2,2.62,1.55,0.71,0.95,0.2,40,40,20,40,40,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,2.62,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
22,3lrbmb69,66636514bc4749ad83a2adc8,5,left,NA,NA,left,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,option1B_tr.bmp,0,0,1,0,0,0,0,1,0,0.42,0.72,1.69,3,1.47,-40,-40,-40,-120,-120,0,0,-1,0,0,1,0,1,2,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,1,4,2,1.55,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
23,psajcfdm,5dee265613911c4bb3c0ac7e,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,3,3,0,1,1,3,3,1.46,1.05,1.09,0.67,0.56,60,60,140,140,140,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,2.62,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
2,o1jlxena,5f2fcda9700ba6032442db9c,4,left,right,NA,NA,3,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,1,0,0.25,0.75,NA,NA,1,0,2,2,1,1,0,2,2,1.2,0.55,0.33,0.49,0.31,60,-40,0,20,220,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,1,0,0,0,0,0,2,3,1.63,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
3,yt6odell,60719f4b18e2b30c9e5a562d,3,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.5,0.5,NA,NA,1,1,4,4,0,1,1,4,4,1.44,1.13,0.85,0.62,0.38,40,40,160,160,160,0,0,1,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,-1,-1,0,0,0,1,0,0,0,0,0,2,3,1.63,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
4,260fzc5l,5c7c38999f29bd0001349ca9,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,4,4,0,1,1,4,4,0.73,2.06,1.19,0.7,0.99,60,60,240,220,220,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,0.83,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
5,azgqf2m1,663791040de5898120ca93cd,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,1,1,0,1,1,1,1,0.8,2.23,0.76,0.96,0.93,60,60,-120,-120,-120,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,1.22,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
6,m10xhsi3,59479251f236120001ecf9a2,3,right,NA,NA,left,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,1,0,0.25,0.75,NA,option1B_tr.bmp,1,0,3,2,1,1,0,3,2,0.94,0.99,0.68,3,3,60,-60,140,20,140,0,0,-1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,1,0,0,0,0,1,5,3,2.35,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
7,kx63pchy,60b3950b9a1de417d37bb8d2,1,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.5,0.5,NA,NA,1,1,4,4,0,1,1,4,4,1.29,0.6,0.54,0.38,0.37,20,20,100,120,100,0,0,1,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,-1,-1,0,0,0,1,0,0,0,0,0,2,3,1.63,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
