participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,7qkt4yw9,59d3ef2c078dbe000195117f,0,298,298,submission,Submit,2025-02-28 12:00:23.892403,1,,,0.0,2,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,3,1,,,1,1,1,1,0,1,1,1,1,0.23,0.23,1.23,1.3,1.23,0.42,60,60,60,60,60,10.0,0.0,0.0,1,0,0,0,0,1,2,1,2,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1740745405.4818974,1740745415.646751,0,5,1,1,0.99,1,1,5000,1,1740745427598.6362,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
12,yljjtkc2,5af32f9d003f6c0001f2905b,0,298,298,submission,Submit,2025-02-28 12:00:24.750460,1,,,0.0,2,,0.0,right,right,,,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,2,2,,,1,1,1,1,0,1,1,1,1,0.18,0.18,1.15,1.04,1.55,0.44,60,40,60,40,40,10.0,0.0,0.0,1,0,0,0,0,2,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1740744792.7161498,1740744802.852104,0,3,1,1,0.37,1,1,5000,1,1740744814842.3025,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
13,l9l9qjcs,62a72693ad239d8873b2d0bc,0,298,298,submission,Submit,2025-02-28 12:00:35.192351,1,,,0.0,5,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,4,0,,,1,1,1,1,0,1,1,1,1,0.72,0.72,0.9,0.74,1.52,0.53,40,40,40,40,40,10.0,0.0,0.0,1,0,0,0,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1740745008.5904505,1740745029.3166392,0,4,1,1,3.12,1,1,5000,1,1740745034192.0413,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
14,ewhyhs14,5c7ac45e6476be001628101d,0,298,298,submission,Submit,2025-02-28 12:00:39.578609,1,,,0.0,5,,0.0,,right,right,,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,3,1,option1A_tr.bmp,,1,1,1,1,0,1,1,1,1,0.25,0.25,3.0,3.0,1.59,0.24,40,60,40,60,60,10.0,0.0,0.0,1,1,1,0,0,2,1,1,1,1,1,1,2,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1740744614.8835125,1740744634.9957147,0,2,1,1,0.39,1,1,5000,1,1740744636905.483,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
15,1l1kqjtp,679a0366c8793f4845badfd6,0,298,298,submission,Submit,2025-02-28 12:00:45.206480,1,,,0.0,3,,0.0,right,right,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,1,1,1,1,0,1,1,1,1,0.26,0.26,2.2,2.01,1.11,0.69,60,60,60,60,60,10.0,0.0,0.0,1,0,0,0,0,2,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1740744614.830699,1740744634.9490056,0,2,1,1,0.39,1,1,5000,1,1740744636905.483,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
16,dwvlpmgi,671b67f55fca5f2c8617fc2e,0,298,298,submission,Submit,2025-02-28 12:00:48.638396,1,,,0.0,3,,0.0,,,left,right,2,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,3,1,option1B_tr.bmp,option1A_tr.bmp,0,1,0,1,1,1,1,1,1,0.99,0.99,3.0,3.0,3.0,3.0,40,20,40,20,20,10.0,0.0,0.0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,1740745406.4625623,1740745416.9795835,0,5,1,1,0.99,1,1,5000,1,1740745427598.6362,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
17,4wfwd5ce,6658b198f863db3c5d605d13,0,298,298,submission,Submit,2025-02-28 12:01:09.253279,1,,,0.0,1,,0.0,left,right,,,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0,4,3,1,,,0,1,0,1,1,1,1,1,1,0.24,0.24,2.08,1.15,2.34,0.32,60,60,60,60,60,10.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1740744614.7487183,1740744634.9169483,0,2,1,1,0.39,1,1,5000,1,1740744636905.483,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
18,vreeuvaq,5ad0ba03fb109b0001a3148e,0,298,298,submission,Submit,2025-02-28 12:01:12.693144,1,,,0.0,2,,0.0,left,left,,,3,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,3,1,,,1,1,1,1,0,1,1,1,1,0.38,0.38,1.56,1.09,0.68,0.76,60,40,60,40,40,10.0,0.0,0.0,1,0,0,0,0,2,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1740744614.9462783,1740744635.1389651,0,2,1,1,0.39,1,1,5000,1,1740744636905.483,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
19,mdkm1zim,677536fb35bfe170ef2d8f1e,0,298,298,submission,Submit,2025-02-28 12:01:19.156619,1,,,0.0,4,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,3,1,,,1,1,1,1,0,1,1,1,1,0.18,0.18,1.12,0.89,0.55,0.49,40,40,40,40,40,10.0,0.0,0.0,1,0,0,0,0,1,1,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1740745405.5668771,1740745415.6824276,0,5,1,1,0.99,1,1,5000,1,1740745427598.6362,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
20,293u8cx1,62a7477981491179fd5f1f6c,0,4,298,instructions,TaskInstructionsPage1,2025-02-28 12:03:48.583336,1,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
21,zw617afc,5ce031fc7f65ee001a985a6b,0,298,298,submission,Submit,2025-02-28 12:12:00.151822,1,,,0.0,5,,0.0,,,left,right,1,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,1,3,3,1,option1B_tr.bmp,option1A_tr.bmp,0,1,0,1,1,1,1,1,1,0.63,0.63,3.0,3.0,3.0,3.0,20,60,20,60,60,10.0,0.0,0.0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,2,0,0,0,1740745406.6974506,1740745417.259534,0,5,1,1,0.99,1,1,5000,1,1740745427598.6362,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,md97ik2a,,,,,0
22,ydymvdjn,5e1489c27855d3aa8c6b6959,0,37,298,main_task,WaitPage2,2025-02-28 12:34:17.666585,1,,,0.0,22,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
23,2rkac7hy,,0,0,298,,,,0,,,0.0,23,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
24,vq1lnx1l,,0,0,298,,,,0,,,0.0,24,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
25,btsph5sn,,0,0,298,,,,0,,,0.0,25,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
26,jqcyyrss,,0,0,298,,,,0,,,0.0,26,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
27,knqfbyjb,,0,0,298,,,,0,,,0.0,27,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
28,0zq5gu37,,0,0,298,,,,0,,,0.0,28,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
29,ub57afg4,,0,0,298,,,,0,,,0.0,29,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
30,xbox9mk7,,0,0,298,,,,0,,,0.0,30,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,md97ik2a,,,,,0
1,9ph45ong,63e5747f1eb29ec68ae2ddd6,0,298,298,submission,Submit,2025-02-28 11:58:14.728219,1,,,0.0,3,,0.0,left,right,,,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,4,0,0,4,,,1,0,2,1,1,1,0,2,1,0.55,0.55,0.34,1.68,0.9,0.61,20,-40,40,-20,-20,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1740745034.8263636,1740745045.1057367,0,4,1,2,0.89,1,0,5000,1,1740745057316.2112,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},2,md97ik2a,,,,,0
2,03dxmu50,6740caf1acac02399ff5ce7a,0,298,298,submission,Submit,2025-02-28 11:58:15.574129,1,,,0.0,1,,0.0,,,right,right,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,2,2,3,1,option1A_tr.bmp,option1A_tr.bmp,1,1,2,1,0,1,1,2,2,0.69,0.69,1.31,3.0,3.0,2.4,60,40,120,60,60,10.0,0.0,0.0,1,1,1,1,0,2,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,4,0,0,0,1740745428.2898705,1740745448.5607617,0,5,1,2,0.86,1,0,5000,1,1740745450178.0981,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},2,md97ik2a,,,,,0
3,fojjs599,5eca536f9aa4f658d641a7d9,0,298,298,submission,Submit,2025-02-28 11:58:42.142112,1,,,0.0,5,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1B.bmp,2,3,1,2,2,,,0,0,1,1,0,0,0,1,1,0.66,0.65,1.02,0.82,0.68,0.55,-60,-60,-40,-40,-40,10.0,0.0,0.0,-1,0,0,0,0,2,2,2,1,2,2,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1740744815.5274956,1740744835.6938498,0,3,1,2,0.66,1,0,5000,1,1740744837334.184,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},2,md97ik2a,,,,,0
