participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,914428yq,627e79a6e1f2b10601861ca6,0,298,298,submission,Submit,2025-03-04 12:00:18.489917,1,,,0.0,1,,0.0,,,right,left,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,2,2,2,2,option1A_tr.bmp,option1B_tr.bmp,1,0,1,0,1,1,1,1,1,0.47,0.47,3.0,3.0,3.0,3.0,20,20,20,20,20,10.0,0.0,0.0,1,1,1,1,1,2,1,1,2,1,1,2,2,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1741090287.7909427,1741090298.2566833,0,2,1,1,0.47,1,1,5000,1,1741090309532.43,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,7c22l6eb,,,,,0
12,m4utbbwj,6719280d44c996e04f9a5475,0,298,298,submission,Submit,2025-03-04 12:00:19.676823,1,,,0.0,1,,0.0,,,right,left,3,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,3,1,2,2,option1A_tr.bmp,option1B_tr.bmp,1,0,1,0,1,1,1,1,1,0.28,0.28,3.0,3.0,3.0,3.0,60,20,60,20,20,10.0,0.0,0.0,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,1741090778.2661276,1741090788.5607674,0,4,1,1,0.58,1,1,5000,1,1741090800719.4268,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,7c22l6eb,,,,,0
13,jcv1092f,676c294b3882bfc79db02234,0,297,298,submission,Feedback,2025-03-04 12:00:23.654386,1,,,0.0,2,,0.0,left,left,,,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,3,1,1,3,,,1,1,1,1,0,1,1,1,1,0.26,0.26,1.24,0.41,0.49,0.36,20,20,20,20,20,10.0,0.0,0.0,1,0,0,0,0,1,1,1,2,2,1,2,2,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1741090778.2239325,1741090788.5438793,0,4,1,1,0.58,1,1,5000,1,1741090800719.4268,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,7c22l6eb,,,,,0
14,e62xevum,676110c4a4a8ba4524f40d9e,0,298,298,submission,Submit,2025-03-04 12:00:25.999867,1,,,0.0,4,,0.0,right,left,,,3,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,2,2,2,2,,,1,0,1,0,1,1,1,1,1,0.28,0.28,1.76,0.6,1.27,0.41,60,20,60,20,20,10.0,0.0,0.0,1,0,0,0,0,1,2,1,2,2,1,1,2,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1741090287.7497492,1741090297.9237082,0,2,1,1,0.47,1,1,5000,1,1741090309532.43,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,7c22l6eb,,,,,0
15,6dz8gkyw,60e4949dd5c2941c69e48621,0,298,298,submission,Submit,2025-03-04 12:00:26.854626,1,,,0.0,4,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,0,0,0,0,0,1,1,1,1,0.6,0.6,1.28,0.95,0.9,1.01,60,60,60,60,60,10.0,0.0,0.0,1,0,0,0,0,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1741090551.0288599,1741090571.2133973,0,3,1,1,0.6,1,1,5000,1,1741090573013.1033,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,7c22l6eb,,,,,0
16,rfn1gz20,651abcc13ecbad9f2062ac4f,0,37,298,main_task,WaitPage2,2025-03-04 12:00:33.257694,1,,,0.0,16,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
17,1h7pe0be,631624eda5f1f762834e370d,0,298,298,submission,Submit,2025-03-04 12:00:33.440187,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,1,3,,,1,1,1,1,0,1,1,1,1,0.15,0.15,1.79,0.73,1.28,0.89,60,60,60,60,60,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,2,2,1,2,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1741090551.4998517,1741090561.6947453,0,3,1,1,0.6,1,1,5000,1,1741090573013.1033,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},1,7c22l6eb,,,,,0
18,r5t4j35a,6721ec463c2f6789d5b777b5,0,37,298,main_task,WaitPage2,2025-03-04 12:00:52.453143,1,,,0.0,18,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
19,4auvkptz,66ec8f7ce843d25227820f97,0,37,298,main_task,WaitPage2,2025-03-04 12:01:23.524611,1,,,0.0,19,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
20,nw8xknrq,6790e3c6e06ac84c871c1691,0,37,298,main_task,WaitPage2,2025-03-04 12:01:48.944616,1,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
21,p2iggi4m,6658b1e184cb793eeaa03fbc,0,298,298,submission,Submit,2025-03-04 12:05:38.184945,1,,,0.0,4,,0.0,,,right,left,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,3,1,2,2,option1A_tr.bmp,option1B_tr.bmp,1,0,1,0,1,1,1,1,1,0.21,0.21,3.0,3.0,3.0,3.0,60,40,60,40,40,10.0,0.0,0.0,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1741090777.9699886,1741090798.3456166,0,4,1,1,0.58,1,1,5000,1,1741090800719.4268,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},1,7c22l6eb,,,,,0
22,nmmwr8vz,,0,0,298,,,,0,,,0.0,22,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
23,sqljhqdh,,0,0,298,,,,0,,,0.0,23,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
24,014n7jcb,,0,0,298,,,,0,,,0.0,24,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
25,4amn1ome,,0,0,298,,,,0,,,0.0,25,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},1,7c22l6eb,,,,,0
1,9lsgtrvf,6760782b24016f9fc00d6fa6,0,10,298,instructions,FixDimensions,2025-03-04 11:58:23.964269,1,,,0.0,1,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},2,7c22l6eb,,,,,0
2,blsj1zmp,5ee5defbfe74a3000d106f51,0,298,298,submission,Submit,2025-03-04 11:59:19.090035,1,,,0.0,2,,0.0,left,right,,,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,2,2,3,1,,,0,1,0,2,1,0,1,1,2,0.97,0.97,0.93,3.0,1.5,0.86,-20,40,20,100,100,10.0,0.0,0.0,1,0,1,0,0,2,1,1,2,1,1,1,2,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1741090310.529717,1741090320.685403,0,2,1,2,1.6,1,0,5000,1,1741090334707.8354,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},2,7c22l6eb,,,,,0
3,fk3236b3,67659b168fe5938ec3182674,0,37,298,main_task,WaitPage2,2025-03-04 12:00:04.612956,1,,,0.0,3,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},2,7c22l6eb,,,,,0
4,ksuzvacs,6658b14f04e819e67ebcf3ff,0,298,298,submission,Submit,2025-03-04 12:00:05.024853,1,,,0.0,1,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,0,0,0,0,0,0,0,1,1,0.73,0.73,1.06,0.83,0.4,1.42,-60,-60,-40,-40,-40,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1741090573.76843,1741090584.0280786,0,3,1,2,1.3,1,0,5000,1,1741090595482.3093,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},2,7c22l6eb,,,,,0
5,apli2z28,6310a577c2072bb8325998b7,0,298,298,submission,Submit,2025-03-04 12:00:05.704970,1,,,0.0,5,,0.0,right,right,,,1,1,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,0,4,1,3,,,0,0,0,0,0,0,0,1,1,1.87,1.87,1.47,0.57,1.23,0.55,-20,-20,40,40,40,10.0,0.0,0.0,-1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1741090802.5975196,1741090813.8495278,0,4,1,2,2.14,1,0,5000,1,1741090828119.0737,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},2,7c22l6eb,,,,,0
6,zxj2hiy6,665c050b07508f6c4f8d01e0,0,298,298,submission,Submit,2025-03-04 12:00:08.825244,1,,,0.0,5,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,0,4,,,0,0,0,0,0,0,0,1,1,1.25,1.25,0.89,1.04,1.13,0.44,-60,-60,0,0,0,10.0,0.0,0.0,-1,0,0,0,0,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1741090310.7626417,1741090320.9814067,0,2,1,2,1.6,1,0,5000,1,1741090334707.8354,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},2,7c22l6eb,,,,,0
7,8nv8bxo3,5c2d0d21e263990001799ef3,0,298,298,submission,Submit,2025-03-04 12:00:10.135648,1,,,0.0,2,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,2,2,2,2,,,0,0,0,0,0,0,0,1,1,0.52,0.52,0.18,0.74,0.35,0.3,-40,-40,0,0,0,10.0,0.0,0.0,-1,0,0,0,0,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1741090573.5561275,1741090583.9301374,0,3,1,2,1.3,1,0,5000,1,1741090595482.3093,0.7,0.3,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,{},2,7c22l6eb,,,,,0
8,kae016lh,62d6d87d91cf24a3c1c0f10c,0,298,298,submission,Submit,2025-03-04 12:00:10.762703,1,,,0.0,3,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,3,3,1,,,1,1,2,2,0,1,1,2,2,1.41,1.41,0.78,0.48,0.83,0.55,40,40,100,100,100,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,1,1,1,2,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1741090310.683183,1741090321.117298,0,2,1,2,1.6,1,0,5000,1,1741090334707.8354,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},2,7c22l6eb,,,,,0
9,8jhodvjc,6773f4863b4aa595ef5f6f83,0,297,298,submission,Feedback,2025-03-04 12:00:12.114576,1,,,0.0,3,,0.0,left,right,,,2,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,3,1,1,3,,,1,0,2,1,1,1,0,2,1,2.14,2.14,1.56,3.0,2.16,1.6,40,-40,100,20,20,10.0,0.0,0.0,-1,0,1,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1741090802.9271767,1741090814.0791068,0,4,1,2,2.14,1,0,5000,1,1741090828119.0737,0.7,0.3,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,{},2,7c22l6eb,,,,,0
