participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.base_payoff,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,player.last_check_time,player.consecutive_missed_checks,group.id_in_subsession,group.current_round,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,group.disconnection_streaks,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
37,i9zn9fgd,,0,0,294,,,,0,,,0.0,37,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},28,7qmz5nfz,,,,,0
38,0j4nti57,,0,0,294,,,,0,,,0.0,38,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},28,7qmz5nfz,,,,,0
39,irxopcvx,,0,0,294,,,,0,,,0.0,39,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},28,7qmz5nfz,,,,,0
40,0kpssfx2,,0,0,294,,,,0,,,0.0,40,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},28,7qmz5nfz,,,,,0
1,7ef9csi9,66f4147ffea1a6689de3a7ac,0,143,294,main_task,MyPage,2025-02-20 11:59:05.139128,1,,,0.0,3,,0.0,right,right,right,right,2,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,option1B_tr.bmp,option1B_tr.bmp,1,1,25,23,0,1,1,19,17,,,3.0,3.0,3.0,3.0,40,20,0,120,0,10.0,0.0,0.0,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,4,1,29,1.07,0,1,5000,1,1740054447693.258,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
2,yoaovgqb,5f0f6811a0ed4a11dbc57b79,0,294,294,submission,Submit,2025-02-20 11:59:15.217023,1,,,0.0,4,,0.0,right,,,left,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,2,0,4,3,1,,option1B_tr.bmp,0,1,14,21,1,0,1,12,19,3.37,3.37,2.07,3.0,3.0,3.0,-20,20,-200,260,120,10.0,0.0,0.0,1,0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1740054070.330768,1740054080.4622736,0,2,1,29,3.62,0,1,5000,1,1740054093423.1436,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
3,n81b3sel,5e459f61418f610891628564,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 11:59:25.500072,1,,,0.0,3,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
4,t2y686x0,5b8bf5dd7b334200011da4aa,0,294,294,submission,Submit,2025-02-20 12:00:03.622331,1,,,0.0,1,,0.0,left,left,,,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,,1,1,26,26,0,1,1,20,20,1.23,1.23,1.15,1.61,0.59,0.94,40,40,360,360,360,10.0,0.0,0.0,1,0,0,0,0,2,2,1,1,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1740054256.9666035,1740054277.861011,0,3,1,29,1.23,0,1,5000,1,1740054280494.3152,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
5,sgtdejfl,5797564b70c76a0001245734,0,294,294,submission,Submit,2025-02-20 12:00:07.118265,1,,,0.0,5,,0.0,right,right,,,1,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,4,0,3,1,,,1,1,23,22,0,1,1,17,18,1.08,1.08,1.2,0.88,0.57,0.26,20,40,120,320,240,10.0,0.0,0.0,1,0,0,0,0,2,2,2,2,2,2,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740054611.1491978,1740054621.3323793,0,5,1,29,1.73,0,1,5000,1,1740054634175.8523,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
6,g1cr713u,5ea00a8a39c0f00008064b2b,0,294,294,submission,Submit,2025-02-20 12:00:08.988551,1,,,0.0,3,,0.0,left,right,,,3,1,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1A.bmp,1,4,0,0,4,,,1,0,19,17,1,1,0,15,13,1.48,1.48,1.02,3.0,1.99,0.45,60,-20,100,-140,-100,10.0,0.0,0.0,-1,0,1,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1740054611.0676556,1740054631.8171449,0,5,1,29,1.73,0,1,5000,1,1740054634175.8523,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
7,ypgfxi2w,600606925db9c892b3939202,0,294,294,submission,Submit,2025-02-20 12:00:09.160971,1,,,0.0,1,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,24,24,0,1,1,18,18,0.99,0.99,0.67,0.58,0.32,0.31,40,40,260,260,340,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1740054425.2130747,1740054435.446387,0,4,1,29,1.07,0,1,5000,1,1740054447693.258,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
8,a93ezojp,610a879e6500d1d653b3da54,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:09.186762,1,,,0.0,8,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
9,70z8cq6z,676998e4f6daae6e1a643595,0,294,294,submission,Submit,2025-02-20 12:00:09.356056,1,,,0.0,1,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,4,0,3,1,,,1,1,26,26,0,1,1,20,20,1.57,1.57,1.34,1.09,1.25,0.92,60,60,380,420,380,10.0,0.0,0.0,1,0,0,0,0,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1740054611.6366508,1740054631.8314252,0,5,1,29,1.73,0,1,5000,1,1740054634175.8523,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
10,bgrafq8e,59b5a275c05bb50001eb3c4b,0,294,294,submission,Submit,2025-02-20 12:00:10.973484,1,,,0.0,2,,0.0,right,right,,,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,15,15,0,1,1,13,13,3.5,3.5,0.74,0.63,0.56,0.46,20,20,-60,-260,-140,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,2,2,2,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1740054070.38182,1740054080.6296873,0,2,1,29,3.62,0,1,5000,1,1740054093423.1436,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
11,kf3z801n,6776db5ec2686c027926581e,0,294,294,submission,Submit,2025-02-20 12:00:13.381712,1,,,0.0,5,,0.0,left,left,,,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,23,24,0,1,1,19,18,1.07,1.07,1.07,0.92,0.87,0.73,40,40,360,300,360,10.0,0.0,0.0,1,0,0,0,0,2,2,2,1,2,2,2,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1740054425.0264907,1740054445.4295366,0,4,1,29,1.07,0,1,5000,1,1740054447693.258,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
12,n2uryq2k,5c634aca9d0d7000012479a0,0,37,294,main_task,WaitPage2,2025-02-20 12:00:13.455983,1,,,0.0,12,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
13,b8kizv36,66cf346c8d197fa5b7fe6207,0,294,294,submission,Submit,2025-02-20 12:00:17.351099,1,,,0.0,3,,0.0,left,right,,,2,3,option1B.bmp,option1A.bmp,0,option1B.bmp,2,option1A.bmp,1,2,2,2,2,,,1,0,18,17,1,1,0,16,15,0.72,0.72,2.46,1.67,0.05,1.25,40,-60,60,60,-60,10.0,0.0,0.0,-1,0,0,0,0,2,2,1,1,2,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1740054256.7020392,1740054267.0001922,0,3,1,29,1.23,0,1,5000,1,1740054280494.3152,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
14,1lbmou9n,673789bed0ce05cea7ae8a9f,0,37,294,main_task,WaitPage2,2025-02-20 12:00:17.507751,1,,,0.0,14,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
15,96cy1vag,648495d7f7f8e6efc7759484,0,294,294,submission,Submit,2025-02-20 12:00:17.950288,1,,,0.0,2,,0.0,left,left,,,3,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,2,2,1,3,,,1,1,16,18,0,1,1,16,16,0.39,0.39,1.36,0.35,2.25,0.89,60,40,200,200,280,10.0,0.0,0.0,1,0,0,0,0,2,2,1,1,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1740054256.4611802,1740054276.607536,0,3,1,29,1.23,0,1,5000,1,1740054280494.3152,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
16,bkcywrul,62a1d88a5d0482a69726950c,0,294,294,submission,Submit,2025-02-20 12:00:19.751803,1,,,0.0,4,,0.0,,right,right,,3,2,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,1,3,2,2,option1A_tr.bmp,,0,0,10,12,0,0,0,12,12,0.79,0.79,3.0,1.83,1.15,0.71,-60,-40,-180,-140,-180,10.0,0.0,0.0,-1,1,0,0,0,2,2,2,1,2,2,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1740054256.563046,1740054267.0777566,0,3,1,29,1.23,0,1,5000,1,1740054280494.3152,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
17,ni9k8pbc,671ccd472389ecce30562f88,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:19.741512,1,,,0.0,17,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
18,n2oiveqm,5adb3e135f327e0001fb329c,0,294,294,submission,Submit,2025-02-20 12:00:20.499837,1,,,0.0,3,,0.0,left,left,,,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,16,18,0,1,1,16,16,3.62,3.62,2.65,1.74,0.63,0.45,40,40,60,160,240,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,2,2,2,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1740054070.47314,1740054090.7763598,0,2,1,29,3.62,0,1,5000,1,1740054093423.1436,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
19,hzecnbul,5acd63a20527ba0001c28078,0,294,294,submission,Submit,2025-02-20 12:00:20.697148,1,,,0.0,4,,0.0,left,,,left,1,2,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1A.bmp,1,0,4,0,4,,option1A_tr.bmp,0,0,12,13,0,0,0,14,13,0.93,0.93,0.55,0.96,3.0,3.0,-20,-40,0,-20,-40,10.0,0.0,0.0,-1,0,0,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1740054425.12932,1740054435.3346412,0,4,1,29,1.07,0,1,5000,1,1740054447693.258,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
20,jh6xk2s8,1JgE0T731E609Z9759qn566Z,0,1,294,instructions,Welcome,2025-02-20 12:00:23.319697,1,,,0.0,20,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
21,pojxddvd,5f54d772f5bba984fdf8676e,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:40.556671,1,,,0.0,21,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
22,nfgflho1,66585d3f9dec7f7679398387,0,37,294,main_task,WaitPage2,2025-02-20 12:00:42.615026,1,,,0.0,22,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
23,sqdi1m8j,60b3d51e5faeb57cea9ecda6,0,294,294,submission,Submit,2025-02-20 12:00:46.183819,1,,,0.0,2,,0.0,right,right,,,3,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,24,27,0,1,1,20,21,0.73,0.73,0.94,1.49,1.18,0.46,60,60,640,740,720,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,2,2,1,2,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1740054424.9866421,1740054435.1083083,0,4,1,29,1.07,0,1,5000,1,1740054447693.258,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
24,fd1ublf6,611fa7b279901f96a0e5f2e3,0,294,294,submission,Submit,2025-02-20 12:00:48.334741,1,,,0.0,5,,0.0,right,,,left,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1A.bmp,1,3,1,0,4,,option1A_tr.bmp,1,0,20,15,1,1,0,14,13,3.36,3.36,1.05,1.69,3.0,2.09,60,-60,-80,-200,-580,10.0,0.0,0.0,-1,0,0,1,0,2,2,2,1,2,2,2,2,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1740054070.2703586,1740054080.478836,0,2,1,29,3.62,0,1,5000,1,1740054093423.1436,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
25,rrcpin01,667987ee48ef12debe279619,0,294,294,submission,Submit,2025-02-20 12:00:49.443469,1,,,0.0,4,,0.0,left,left,,,2,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,4,0,3,1,,,1,1,12,17,0,1,1,14,13,1.32,1.32,0.37,0.34,0.39,0.32,40,60,-180,-60,-180,10.0,0.0,0.0,1,0,0,0,0,2,2,2,2,2,2,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1740054611.2161822,1740054621.6706624,0,5,1,29,1.73,0,1,5000,1,1740054634175.8523,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
26,btd222eb,581f6c63930a280001062e8c,0,294,294,submission,Submit,2025-02-20 12:00:50.001496,1,,,0.0,1,,0.0,right,right,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1B.bmp,2,3,1,3,1,,,1,1,16,16,0,1,1,16,16,3.28,3.28,0.44,0.9,2.52,0.5,40,40,40,180,60,10.0,0.0,0.0,1,0,0,0,0,2,2,1,2,2,2,2,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1740054070.1741714,1740054080.327497,0,2,1,29,3.62,0,1,5000,1,1740054093423.1436,0.3,0.7,option1B.bmp,option1A.bmp,,1,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
27,3n455dld,6752efd86136ec83b4e576bc,0,37,294,main_task,WaitPage2,2025-02-20 12:01:02.167572,1,,,0.0,27,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
28,dgjzw996,622a35c96d9060c175184c93,0,294,294,submission,Submit,2025-02-20 12:01:09.267190,1,,,0.0,5,,0.0,right,right,,,2,2,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1A.bmp,1,1,3,2,2,,,0,0,15,13,0,0,0,13,11,0.45,0.45,0.47,0.53,0.9,0.24,-40,-40,-80,-280,-100,10.0,0.0,0.0,-1,0,0,0,0,2,2,2,1,2,2,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1740054256.4918423,1740054266.717128,0,3,1,29,1.23,0,1,5000,1,1740054280494.3152,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
29,adtxmrx3,5fd2c2c727a4dc0da4da81f1,0,34,294,practice_task,MyPage,2025-02-20 12:01:56.199668,1,,,0.0,29,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
30,ps21alne,66502c8dc29366cf9a8b372f,0,294,294,submission,Submit,2025-02-20 12:02:00.992347,1,,,0.0,2,,0.0,left,left,,,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1B.bmp,2,4,0,3,1,,,1,1,19,20,0,1,1,19,18,1.73,1.72,1.21,0.66,0.17,1.3,60,60,420,220,420,10.0,0.0,0.0,1,0,0,0,0,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1740054611.5205312,1740054621.9778674,0,5,1,29,1.73,0,1,5000,1,1740054634175.8523,0.3,0.7,option1B.bmp,option1A.bmp,,0,1,0,1,0,0,,,,{},29,7qmz5nfz,,,,,0
31,edoj4m6e,66aa58846eab0c32e99b4065,0,12,294,practice_task,WaitPage1,2025-02-20 12:09:51.435806,1,,,0.0,31,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
32,j4dqg56m,5f884590af7e0e2c123d766c,0,12,294,practice_task,WaitPage1,2025-02-20 12:10:39.620093,1,,,0.0,32,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
33,fows59u9,676593d5521529ccc9b41e31,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:10:53.660092,1,,,0.0,33,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
34,obo07kdj,6120e3a34f6ad742437d6c95,0,12,294,practice_task,WaitPage1,2025-02-20 12:31:32.497049,1,,,0.0,34,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
35,v21yowca,676ab61ef1439730a67b223f,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:45:52.032684,1,,,0.0,35,,0.0,,,,,0,0,,,0,,1,,1,0,0,0,0,,,0,0,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,10.0,0.0,0.0,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0,1,1,1,,,,0,0,,0.7,0.3,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,{},29,7qmz5nfz,,,,,0
