participant.id_in_session,participant.code,participant.label,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_happened,subsession.round_number
18,gcyx95cj,5f674b595c87a8334c381ae7,4,right,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,1,option1B.bmp,2,0.5,0.5,0.25,0.75,NA,NA,0,0,2,0,0,0,0,2,1,0.51,1.19,0.89,0.62,0.44,-40,-40,20,0,0,0,0,-1,0,0,0,0,2,1,2,1,2,1,1,1,0,1,0,1,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0.71,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
19,viaa4o84,65cd5b72f200e9541dc051f7,3,left,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,0.5,0.5,NA,NA,0,1,1,1,1,0,1,1,2,0.42,2.94,0.96,0.74,0.49,-40,40,0,80,80,0,0,1,0,0,0,0,2,1,1,1,2,1,2,1,0,1,1,1,0,1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,6,1,0.71,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
20,74707a30,58404fd8ad98e40001ce915f,1,left,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.75,0.25,0,1,NA,NA,0,1,0,1,1,0,1,1,2,0.65,2.71,1.31,1.18,0.85,-60,60,-40,120,120,0,0,1,0,0,0,0,2,2,2,1,2,2,2,2,0,0,0,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,1,0.65,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
21,8f8apm7d,671ec2ffd89afa2ce6dea859,4,left,left,NA,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,0,0,0,0,0,0,0,1,1,0.51,1.7,0.88,0.85,3,-40,-40,0,0,0,0,0,-1,0,0,0,1,1,1,2,2,1,2,1,2,1,1,0,0,1,0,1,0,1,-1,1,-1,0,1,0,0,0,0,0,1,0,3,1,0.67,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
22,pkyp5lgx,5ea01c7e792cdc00099748d6,4,right,right,NA,NA,1,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,1,1,0,0,0,1,1,0.46,1.01,0.77,0.68,3,-20,-60,40,0,0,0,0,-1,0,0,0,1,2,2,2,1,1,2,2,2,0,0,0,1,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,1,0.65,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
23,ggfl5xld,5d3983cb8580230018bbf15f,5,right,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,0,1,0.75,0.25,NA,NA,1,0,2,1,1,1,0,2,1,0.45,0.68,0.65,0.94,0.53,60,-60,120,0,0,0,0,-1,0,0,0,0,2,2,2,2,1,2,2,2,0,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,1,0.65,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
24,0d0yun7f,60b3daed9cafd5926a44f4d6,2,left,left,NA,NA,1,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,1,1,0,1,1,2,2,0.35,1.58,0.75,2.37,0.93,20,40,40,80,80,0,0,1,0,0,0,0,2,2,1,1,2,1,2,1,0,0,1,1,0,1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,6,1,0.71,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
26,9jfj76ja,60aa79fa99f7d53701b02256,5,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,2,2,0,1,1,2,2,0.71,2.33,0.83,1.82,1.12,40,40,80,80,80,0,0,1,0,0,0,0,2,1,2,1,2,1,1,2,0,1,0,1,0,1,1,0,-1,1,1,-1,0,0,0,0,0,0,0,0,0,6,1,0.71,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
27,nfq4hw0n,5f78863ec51814422de56470,2,left,left,NA,NA,2,1,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,1,0,0,0,0,1,1,0.52,2.59,1.36,1.49,1.23,-40,-20,-20,0,0,0,0,-1,0,0,0,0,2,2,2,1,1,2,2,2,0,0,0,1,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,5,1,0.65,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
28,csoyz9cu,5f32e77f34cb5e09af85ff3e,4,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,2,2,0,1,1,2,2,0.64,0.72,0.43,0.43,0.27,60,60,100,100,100,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,4,1,0.88,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
3,yv32p8wg,5bf7be3abd1fd30001aa5498,3,left,left,NA,NA,1,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.75,0.25,NA,NA,1,1,3,3,0,1,1,3,3,0.52,1.09,0.55,1.39,0.46,20,60,120,140,100,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,4,2,0.79,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
4,h277xkyk,629b3b3c89d490460eacbfbc,2,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.75,0.25,NA,NA,1,1,2,2,0,1,1,3,3,0.7,0.83,0.34,0.95,0.28,40,40,120,120,120,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,4,2,0.79,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
5,c37xxemt,6773d73519c6135fee11ae3d,4,NA,left,left,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,option1B_tr.bmp,NA,0,0,0,0,0,0,0,1,1,0.52,3,0.88,1.97,0.58,-40,-40,-40,-40,-40,0,0,-1,1,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,2,2,0.54,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
6,1lrriubu,670ffdb6896bad5ab5d6f894,2,left,left,NA,NA,1,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,2,1,0,0,0,2,1,0.44,1.1,0.51,1.71,0.48,-20,-40,80,-40,-20,0,0,-1,0,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,2,2,0.54,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
7,a907mofu,60ac1213194b969a2accb5c4,5,NA,NA,right,left,3,3,option1B.bmp,option1A.bmp,-1,option1A.bmp,1,option1B.bmp,2,1,0,0,1,option1A_tr.bmp,option1B_tr.bmp,1,0,1,0,1,1,0,2,1,0.79,3,1.91,3,3,60,-60,60,-60,60,0,0,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,4,2,0.79,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
8,uukks3la,66854ca22a0b1e7e87b469a4,5,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0,1,0,1,NA,NA,1,1,1,1,0,1,1,2,2,0.51,0.69,0.47,0.34,0.3,60,60,100,100,100,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,2,2,0.54,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
9,v6ur2ibk,59772a6c5cde890001dc01a0,2,left,left,NA,NA,3,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0,1,NA,NA,0,0,1,0,0,0,0,2,1,0.59,1.41,2.24,0.93,1.13,-60,-40,40,-40,-60,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,0.71,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
10,bp6k7kvu,67772cab4247719f8cb639b2,3,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,1,1,0,1,1,2,2,0.37,1.51,0.83,1.06,0.63,60,60,60,40,40,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,0.8,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
14,7au63yxg,5623d483ed6e5a0005c803de,3,right,right,NA,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.75,0.25,NA,NA,0,0,2,1,0,0,0,2,1,0.54,0.97,0.62,2.38,1.9,-20,-20,20,-20,-20,0,0,-1,0,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,2,2,0.54,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
15,91gm49h7,6659fbe836e30024b47db6cd,1,right,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.75,0.25,NA,NA,1,1,3,3,0,1,1,3,3,0.5,1.48,0.43,0.78,0.74,40,60,120,160,140,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,4,2,0.79,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
16,fmjthqtg,5d80167240f91c001acbb0a2,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,1,1,0,1,1,2,2,1.53,1.1,0.65,0.46,0.54,60,60,60,60,60,0,0,1,0,0,0,0,1,2,1,2,1,1,1,2,1,0,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,6,2,1.53,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
17,1bjd9rz6,5a840fcfb093f80001a7cf78,5,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,2,1,0,1,1,2,2,0.59,0.71,0.49,0.76,0.59,60,60,60,40,40,0,0,1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,3,2,0.71,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
18,gcyx95cj,5f674b595c87a8334c381ae7,4,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,3,1,0,1,1,3,2,1.43,0.64,0.49,0.46,0.36,40,40,60,40,40,0,0,1,0,0,0,0,1,1,2,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,6,2,1.53,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
19,viaa4o84,65cd5b72f200e9541dc051f7,3,left,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,0.75,0.25,NA,NA,0,1,1,2,1,0,1,1,3,1.21,1.41,0.66,0.89,0.75,-60,60,-60,140,20,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,6,2,1.53,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
20,74707a30,58404fd8ad98e40001ce915f,1,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,1,2,0,1,1,2,3,0.8,1.2,1.38,1.55,0.6,40,40,0,160,160,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,0.8,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
21,8f8apm7d,671ec2ffd89afa2ce6dea859,4,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,1,1,0,1,1,2,2,0.67,0.86,0.49,0.58,0.47,40,40,40,40,40,0,0,1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,3,2,0.71,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
22,pkyp5lgx,5ea01c7e792cdc00099748d6,4,right,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,2,0,1,1,2,2,0.42,1.01,2.41,0.39,0.46,40,60,80,60,40,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,0.8,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
23,ggfl5xld,5d3983cb8580230018bbf15f,5,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,3,2,0,1,1,3,2,0.35,0.78,0.6,0.51,0.4,60,60,180,60,60,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,0.8,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
24,0d0yun7f,60b3daed9cafd5926a44f4d6,2,right,right,NA,NA,2,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,2,2,0,1,1,3,3,1.04,1.36,1.05,2.12,1.21,40,20,80,100,120,0,0,1,0,0,0,0,1,2,1,2,1,1,1,2,1,0,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,6,2,1.53,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
26,9jfj76ja,60aa79fa99f7d53701b02256,5,right,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0,1,NA,NA,0,0,2,2,0,0,0,2,2,1.3,1.34,0.99,1.9,0.58,-40,-40,40,40,40,0,0,-1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2,1.53,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
27,nfq4hw0n,5f78863ec51814422de56470,2,left,left,NA,NA,1,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,1,0,1,1,2,2,0.52,1.38,0.42,1.58,0.74,20,40,0,40,20,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,0.8,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
28,csoyz9cu,5f32e77f34cb5e09af85ff3e,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.75,0.25,NA,NA,1,1,3,3,0,1,1,3,3,0.63,0.92,0.67,0.45,0.56,60,60,160,160,160,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,1,0,0,0,1,0,4,2,0.79,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
3,yv32p8wg,5bf7be3abd1fd30001aa5498,3,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,4,4,0,1,1,4,4,0.53,0.99,1.37,0.36,0.28,40,60,160,200,140,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,0.77,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
