participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.high_percent_image,group.low_percent_image,group.reversal_happened,subsession.round_number,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10,player.main_task_bonus,player.task_understanding,player.task_difficulty,player.engagement,player.influence,player.real_players,player.attention_focus,trial_to_reversal,bet_type,bet
66a41543adadffb17baf40b8,68,r3f2mvc5,2,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,1,0,NA,NA,1,1,9,8,0,1,1,8,7,0.62,1.25,0.57,0.58,0.34,40,20,80,-80,-20,0,0,1,0,0,0,0,1,2,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,8,14,0.87,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,47,8,1,12,14,12,0,0,0,1,7,9,7,7,4,10,0,1,12,26,31,14,2,0,81,100,93,69,100,14,-2,Bet 1,2
66a41543adadffb17baf40b8,68,r3f2mvc5,2,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,1,0,NA,NA,1,1,9,8,0,1,1,8,7,0.62,1.25,0.57,0.58,0.34,40,20,80,-80,-20,0,0,1,0,0,0,0,1,2,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,8,14,0.87,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,47,8,1,12,14,12,0,0,0,1,7,9,7,7,4,10,0,1,12,26,31,14,2,0,81,100,93,69,100,14,-2,Bet 2,1
5ee637a18976fc391312fe01,69,35f0gfq5,4,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,0,0,5,5,0,0,0,6,6,1.79,0.72,0.87,2.75,2.06,-60,-40,-60,-60,-40,0,0,-1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,49,4,1,53,54,34,37,30,3,10,15,17,9,7,7,23,11,13,104,107,49,41,4,0,89,100,100,19,100,86,-2,Bet 1,3
5ee637a18976fc391312fe01,69,35f0gfq5,4,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,0,0,5,5,0,0,0,6,6,1.79,0.72,0.87,2.75,2.06,-60,-40,-60,-60,-40,0,0,-1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,49,4,1,53,54,34,37,30,3,10,15,17,9,7,7,23,11,13,104,107,49,41,4,0,89,100,100,19,100,86,-2,Bet 2,2
662e3e72d494903379b6956a,72,97w7u5oo,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,14,11,0,1,1,11,8,2.16,1.78,1.57,0.21,1.77,60,60,440,140,280,0,0,1,0,0,0,0,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,0,-1,1,1,-1,0,0,0,0,1,0,0,0,NA,7,14,2.16,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,30,8,1,6,4,0,0,0,0,1,12,13,9,7,4,6,1,1,0,10,42,11,2,1.17,97,61,100,82,14,82,-2,Bet 1,3
662e3e72d494903379b6956a,72,97w7u5oo,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,14,11,0,1,1,11,8,2.16,1.78,1.57,0.21,1.77,60,60,440,140,280,0,0,1,0,0,0,0,1,1,1,2,2,1,1,2,1,1,1,0,0,1,1,0,-1,1,1,-1,0,0,0,0,1,0,0,0,NA,7,14,2.16,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,30,8,1,6,4,0,0,0,0,1,12,13,9,7,4,6,1,1,0,10,42,11,2,1.17,97,61,100,82,14,82,-2,Bet 2,3
6169ea2f9163a46bf5f356e2,73,sdt13al3,3,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,7,6,0,1,1,6,5,1.34,1.64,0.63,0.66,0.56,40,40,-100,-180,40,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,1,0,0,NA,7,14,2.16,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,44,7,2,54,44,16,34,22,6,3,9,11,12,7,0,13,16,9,72,98,40,29,2,0,100,85,100,70,100,20,-2,Bet 1,2
6169ea2f9163a46bf5f356e2,73,sdt13al3,3,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,7,6,0,1,1,6,5,1.34,1.64,0.63,0.66,0.56,40,40,-100,-180,40,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,-1,1,-1,0,0,0,0,0,1,0,0,NA,7,14,2.16,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,44,7,2,54,44,16,34,22,6,3,9,11,12,7,0,13,16,9,72,98,40,29,2,0,100,85,100,70,100,20,-2,Bet 2,2
66d890366a2497885067a8f8,75,sdjzeasz,5,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,1,0,NA,NA,1,1,5,6,0,1,1,6,5,0.49,1.67,1.16,0.83,1.58,60,60,-120,-220,-200,0,0,1,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,NA,4,14,0.88,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,33,7,1,49,40,12,26,18,9,6,14,15,15,13,4,14,12,15,56,89,58,30,5,0.17,42,65,43,9,0,70,-2,Bet 1,3
66d890366a2497885067a8f8,75,sdjzeasz,5,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,1,0,NA,NA,1,1,5,6,0,1,1,6,5,0.49,1.67,1.16,0.83,1.58,60,60,-120,-220,-200,0,0,1,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,NA,4,14,0.88,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,33,7,1,49,40,12,26,18,9,6,14,15,15,13,4,14,12,15,56,89,58,30,5,0.17,42,65,43,9,0,70,-2,Bet 2,3
62ac71cec3309a48781684eb,77,927atwur,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,12,12,0,1,1,9,11,0.96,0.82,0.37,0.37,0.35,60,60,280,400,360,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,14,0.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,33,7,1,11,10,2,4,14,3,8,23,22,19,11,18,13,6,11,20,21,76,37,3,1.07,100,10,100,0,95,100,-2,Bet 1,3
62ac71cec3309a48781684eb,77,927atwur,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,12,12,0,1,1,9,11,0.96,0.82,0.37,0.37,0.35,60,60,280,400,360,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,14,0.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,33,7,1,11,10,2,4,14,3,8,23,22,19,11,18,13,6,11,20,21,76,37,3,1.07,100,10,100,0,95,100,-2,Bet 2,3
676582ce8948af9588e17a04,78,14hvzoea,4,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,1,0,NA,NA,1,1,8,8,0,1,1,7,5,0.87,2.13,0.75,0.79,0.58,20,20,-60,-200,-180,0,0,1,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,8,14,0.87,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,25,7,2,21,16,6,4,2,4,3,7,7,7,11,1,10,8,7,12,37,33,19,3,0,89,100,100,80,83,100,-2,Bet 1,1
676582ce8948af9588e17a04,78,14hvzoea,4,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,1,0,NA,NA,1,1,8,8,0,1,1,7,5,0.87,2.13,0.75,0.79,0.58,20,20,-60,-200,-180,0,0,1,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,8,14,0.87,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,25,7,2,21,16,6,4,2,4,3,7,7,7,11,1,10,8,7,12,37,33,19,3,0,89,100,100,80,83,100,-2,Bet 2,1
67713deebb236b91f2cd106a,79,qwm1t1y4,5,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,1,1,13,12,0,1,1,10,11,1.43,0.63,0.58,0.38,0.31,60,40,300,280,240,0,0,1,0,0,0,0,1,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,34,5,2,6,7,2,0,4,1,1,11,13,14,7,5,8,8,2,6,13,46,21,2,0.17,100,25,100,25,100,50,-2,Bet 1,3
67713deebb236b91f2cd106a,79,qwm1t1y4,5,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,1,1,13,12,0,1,1,10,11,1.43,0.63,0.58,0.38,0.31,60,40,300,280,240,0,0,1,0,0,0,0,1,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,34,5,2,6,7,2,0,4,1,1,11,13,14,7,5,8,8,2,6,13,46,21,2,0.17,100,25,100,25,100,50,-2,Bet 2,2
6658b1bc9b9cd1a0f1a2538b,80,vnv96hr2,2,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,14,13,0,1,1,11,10,0.95,1.74,0.54,0.97,0.74,60,60,460,360,360,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,14,0.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,24,8,2,26,25,22,12,26,10,3,7,8,10,7,4,7,7,13,60,51,33,18,2,1.8,100,39,100,0,77,25,-2,Bet 1,3
6658b1bc9b9cd1a0f1a2538b,80,vnv96hr2,2,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,14,13,0,1,1,11,10,0.95,1.74,0.54,0.97,0.74,60,60,460,360,360,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,14,0.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,24,8,2,26,25,22,12,26,10,3,7,8,10,7,4,7,7,13,60,51,33,18,2,1.8,100,39,100,0,77,25,-2,Bet 2,3
677ef0198fc5d8193c009e35,81,3skne6e2,5,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,1,0,NA,NA,0,1,10,11,1,0,1,7,8,0.39,1.22,1.68,1.45,1.55,-60,40,-100,80,20,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,8,14,0.87,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,39,7,2,39,25,10,18,12,3,5,9,10,7,7,9,15,10,8,40,64,34,34,6,0,50,75,100,70,0,100,-2,Bet 1,3
677ef0198fc5d8193c009e35,81,3skne6e2,5,right,left,NA,NA,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,1,0,NA,NA,0,1,10,11,1,0,1,7,8,0.39,1.22,1.68,1.45,1.55,-60,40,-100,80,20,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,8,14,0.87,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,39,7,2,39,25,10,18,12,3,5,9,10,7,7,9,15,10,8,40,64,34,34,6,0,50,75,100,70,0,100,-2,Bet 2,2
6725c4a8e3ab0787551acf38,82,o0rqix5l,3,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,0,0,4,7,0,0,0,5,8,1.96,1.21,0.59,2.2,1.32,-40,-20,-180,120,-40,0,0,-1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,64,4,2,30,27,6,4,10,8,6,13,13,16,9,11,15,7,14,20,57,52,33,1,0,44,82,93,61,66,95,-2,Bet 1,2
6725c4a8e3ab0787551acf38,82,o0rqix5l,3,left,left,NA,NA,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,0,0,4,7,0,0,0,5,8,1.96,1.21,0.59,2.2,1.32,-40,-20,-180,120,-40,0,0,-1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,64,4,2,30,27,6,4,10,8,6,13,13,16,9,11,15,7,14,20,57,52,33,1,0,44,82,93,61,66,95,-2,Bet 2,1
67390dd94909abc2cafc84da,84,s4ak5ggr,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,1,1,10,10,0,1,1,9,9,1.52,0.68,1.14,1.17,0.4,60,60,240,220,220,0,0,1,0,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,26,5,2,60,49,18,33,24,9,3,20,11,15,9,0,18,24,12,78,109,56,42,8,0.53,100,64,88,32,66,49,-2,Bet 1,3
67390dd94909abc2cafc84da,84,s4ak5ggr,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,NA,NA,1,1,10,10,0,1,1,9,9,1.52,0.68,1.14,1.17,0.4,60,60,240,220,220,0,0,1,0,0,0,0,2,2,2,1,2,2,2,1,0,0,0,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,NA,6,14,1.96,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,26,5,2,60,49,18,33,24,9,3,20,11,15,9,0,18,24,12,78,109,56,42,8,0.53,100,64,88,32,66,49,-2,Bet 2,3
5b8bf5dd7b334200011da4aa,92,t2y686x0,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,12,12,0,1,1,9,9,1.15,0.55,0.35,0.74,0.31,60,40,180,180,200,0,0,1,0,0,0,0,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,NA,3,14,1.15,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,22,5,2,36,17,4,20,18,9,1,17,13,15,7,4,10,8,10,42,53,53,22,2,1.03,100,36,100,10,70,15,-2,Bet 1,3
5b8bf5dd7b334200011da4aa,92,t2y686x0,1,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,12,12,0,1,1,9,9,1.15,0.55,0.35,0.74,0.31,60,40,180,180,200,0,0,1,0,0,0,0,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,NA,3,14,1.15,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,22,5,2,36,17,4,20,18,9,1,17,13,15,7,4,10,8,10,42,53,53,22,2,1.03,100,36,100,10,70,15,-2,Bet 2,2
5797564b70c76a0001245734,93,sgtdejfl,5,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0.25,0.75,NA,NA,0,0,11,11,0,0,0,8,8,0.49,0.97,0.52,0.66,0.31,-20,-20,40,60,60,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,NA,5,14,0.79,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,37,5,1,42,34,0,12,26,9,1,12,11,14,7,5,14,24,10,38,76,45,43,4,0.2,100,89,97,74,73,22,-2,Bet 1,1
5797564b70c76a0001245734,93,sgtdejfl,5,right,right,NA,NA,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0.25,0.75,NA,NA,0,0,11,11,0,0,0,8,8,0.49,0.97,0.52,0.66,0.31,-20,-20,40,60,60,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,NA,5,14,0.79,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,37,5,1,42,34,0,12,26,9,1,12,11,14,7,5,14,24,10,38,76,45,43,4,0.2,100,89,97,74,73,22,-2,Bet 2,1
5ea00a8a39c0f00008064b2b,94,g1cr713u,3,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,10,8,0,1,1,7,5,0.65,0.82,0.48,0.31,1.88,60,60,60,-220,40,0,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,NA,5,14,0.79,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,62,7,1,37,31,10,6,4,0,5,9,8,10,12,13,19,14,5,20,68,40,46,4,0,79,88,72,99,15,90,-2,Bet 1,3
5ea00a8a39c0f00008064b2b,94,g1cr713u,3,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,10,8,0,1,1,7,5,0.65,0.82,0.48,0.31,1.88,60,60,60,-220,40,0,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,NA,5,14,0.79,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,62,7,1,37,31,10,6,4,0,5,9,8,10,12,13,19,14,5,20,68,40,46,4,0,79,88,72,99,15,90,-2,Bet 2,3
600606925db9c892b3939202,95,ypgfxi2w,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,12,12,0,1,1,9,9,5.18,1.17,1.27,0.7,0.3,40,40,140,140,220,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,NA,4,14,5.18,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,33,6,2,43,39,10,14,12,9,5,7,12,7,7,6,21,19,14,36,82,34,46,4,0.23,85,37,99,62,50,100,-2,Bet 1,2
600606925db9c892b3939202,95,ypgfxi2w,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,12,12,0,1,1,9,9,5.18,1.17,1.27,0.7,0.3,40,40,140,140,220,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,NA,4,14,5.18,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,33,6,2,43,39,10,14,12,9,5,7,12,7,7,6,21,19,14,36,82,34,46,4,0.23,85,37,99,62,50,100,-2,Bet 2,2
676998e4f6daae6e1a643595,97,70z8cq6z,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,12,12,0,1,1,9,9,0.64,1.15,0.87,1.84,0.72,40,40,80,60,60,0,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,NA,5,14,0.79,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,20,6,2,37,36,8,26,24,10,4,7,8,7,7,2,23,16,14,58,73,30,41,8,0.93,100,34,100,41,74,94,-2,Bet 1,2
676998e4f6daae6e1a643595,97,70z8cq6z,1,left,left,NA,NA,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,12,12,0,1,1,9,9,0.64,1.15,0.87,1.84,0.72,40,40,80,60,60,0,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,NA,5,14,0.79,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,20,6,2,37,36,8,26,24,10,4,7,8,7,7,2,23,16,14,58,73,30,41,8,0.93,100,34,100,41,74,94,-2,Bet 2,2
59b5a275c05bb50001eb3c4b,98,bgrafq8e,2,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,9,8,0,1,1,8,7,0.89,0.98,0.32,0.58,1.36,40,40,140,0,120,0,0,1,0,0,0,0,1,1,2,1,1,1,1,2,1,1,0,1,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,1,NA,2,14,0.99,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,46,5,1,21,17,6,2,20,1,7,21,23,23,28,10,13,4,8,28,38,96,27,4,0,78,89,99,36,89,87,-2,Bet 1,2
59b5a275c05bb50001eb3c4b,98,bgrafq8e,2,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,9,8,0,1,1,8,7,0.89,0.98,0.32,0.58,1.36,40,40,140,0,120,0,0,1,0,0,0,0,1,1,2,1,1,1,1,2,1,1,0,1,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,1,NA,2,14,0.99,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,46,5,1,21,17,6,2,20,1,7,21,23,23,28,10,13,4,8,28,38,96,27,4,0,78,89,99,36,89,87,-2,Bet 2,2
6776db5ec2686c027926581e,99,kf3z801n,5,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,10,11,0,1,1,9,8,4.76,1.46,0.91,0.76,0.75,40,40,140,80,140,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,NA,4,14,5.18,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,18,4,1,9,3,0,2,2,3,6,11,13,9,7,6,13,8,9,4,12,41,27,2,0.4,100,60,100,20,65,65,-2,Bet 1,2
6776db5ec2686c027926581e,99,kf3z801n,5,right,right,NA,NA,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,10,11,0,1,1,9,8,4.76,1.46,0.91,0.76,0.75,40,40,140,80,140,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,NA,4,14,5.18,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,14,18,4,1,9,3,0,2,2,3,6,11,13,9,7,6,13,8,9,4,12,41,27,2,0.4,100,60,100,20,65,65,-2,Bet 2,2
