participant.id_in_session,participant.code,participant.label,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_happened,subsession.round_number
11,7qkt4yw9,59d3ef2c078dbe000195117f,2,right,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,0.75,0.25,NA,NA,0,1,1,2,1,0,1,1,2,0.4,0.67,0.41,0.59,0.39,-40,40,20,100,100,0,0,1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,1,1,0,1,1,0,0,1,0,5,1,0.86,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
12,yljjtkc2,5af32f9d003f6c0001f2905b,2,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.5,0.5,NA,NA,0,0,1,1,0,0,0,1,1,0.56,1.83,0.93,0.58,0.61,-60,-60,0,-20,-20,0,0,-1,0,0,0,0,2,2,1,2,2,1,1,2,0,0,1,0,0,1,1,0,-1,1,1,-1,0,0,1,0,0,1,0,0,0,3,1,0.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
13,l9l9qjcs,62a72693ad239d8873b2d0bc,5,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.75,0.25,NA,NA,1,1,2,2,0,1,1,2,2,0.89,1.14,0.69,1.03,0.31,60,60,100,100,100,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,4,1,0.89,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
14,ewhyhs14,5c7ac45e6476be001628101d,5,left,right,NA,NA,3,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,1,0,2,1,1,1,0,2,1,0.9,0.84,0.79,2.2,1.64,60,-20,100,40,40,0,0,-1,0,0,0,0,1,2,2,2,1,2,2,1,1,0,0,0,1,0,0,1,1,-1,-1,1,1,0,1,0,0,0,0,0,0,2,1,1.23,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
15,1l1kqjtp,679a0366c8793f4845badfd6,3,NA,left,left,NA,2,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,option1B_tr.bmp,NA,0,0,1,1,0,0,0,1,1,0.86,3,2.4,0.96,0.13,-40,-40,20,20,20,0,0,-1,1,0,0,0,1,2,2,1,1,2,1,2,1,0,0,1,1,0,1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,1,2,1,1.23,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
16,dwvlpmgi,671b67f55fca5f2c8617fc2e,3,NA,right,right,NA,3,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0,1,option1B_tr.bmp,NA,0,0,0,1,0,0,0,1,1,0.85,3,1.39,2.59,1.96,-60,-40,-20,-20,-20,0,0,-1,1,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,3,5,1,0.86,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
17,4wfwd5ce,6658b198f863db3c5d605d13,1,NA,left,left,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.25,0.75,0.25,0.75,option1A_tr.bmp,NA,1,1,1,2,0,1,1,2,2,1.01,3,3,1.85,1.52,40,40,100,100,100,0,0,1,1,1,0,0,2,2,2,1,2,2,1,2,0,0,0,1,0,0,1,0,-1,-1,1,-1,0,1,0,0,0,0,0,0,1,2,1,1.23,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
18,vreeuvaq,5ad0ba03fb109b0001a3148e,2,right,right,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,0,0,1,1,0,0,0,1,1,1.08,1.17,1.48,0.83,0.75,-40,-60,20,-20,-20,0,0,-1,0,0,0,0,1,2,2,1,1,2,1,2,1,0,0,1,1,0,1,0,1,-1,1,-1,1,1,0,0,0,0,0,0,0,2,1,1.23,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
19,mdkm1zim,677536fb35bfe170ef2d8f1e,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,2,2,0,1,1,2,2,0.27,1.06,0.71,0.91,0.77,60,60,100,100,100,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,-1,1,1,0,1,1,1,0,0,1,0,5,1,0.86,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
21,zw617afc,5ce031fc7f65ee001a985a6b,5,NA,NA,right,right,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,option1A_tr.bmp,option1A_tr.bmp,1,1,1,2,0,1,1,2,2,0.86,3,3,3,3,20,20,40,80,80,0,0,1,1,1,1,1,1,2,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,-1,1,1,0,1,0,1,0,0,0,4,5,1,0.86,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,1
1,9ph45ong,63e5747f1eb29ec68ae2ddd6,3,right,left,NA,NA,3,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,0,1,2,2,1,0,1,2,2,0.53,2.39,0.79,0.59,3.56,-60,20,-20,0,-80,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0.84,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
2,03dxmu50,6740caf1acac02399ff5ce7a,1,right,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,0,2,1,0,0,0,2,2,0.66,1.34,1.03,1.32,1.38,-40,-40,80,20,20,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,2,1,0,1,1,1,0,1,0,1,-1,1,-1,0,1,0,1,0,1,0,0,0,5,2,0.89,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
3,fojjs599,5eca536f9aa4f658d641a7d9,5,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,2,0,1,1,2,2,0.93,1.64,0.53,1.58,0.72,20,20,-20,-20,-20,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1.09,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
4,hc799a7p,661ff1375e36e533ec479a8c,1,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,2,3,0,1,1,3,3,0.47,1.37,1.12,0.52,1.73,60,60,180,180,180,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0.84,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
5,hwrlkkd6,59f873de07e3780001ccd6e4,2,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,3,3,0,1,1,3,3,0.65,2.14,0.67,0.58,0.54,40,40,120,120,120,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0.84,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
6,0t9rv2ck,57b248d52075e2000113ba3d,3,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,2,0,1,1,2,3,1.09,2.11,1.64,1.3,3,20,20,20,80,80,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1.09,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
7,mmsd69xk,596e1edd39e9d00001b7bb98,4,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,3,3,0,1,1,3,3,0.78,0.67,0.67,0.73,0.38,20,20,100,100,100,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1.09,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
8,sslaiy4e,5b0b369230d5620001553596,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,1,1,0,1,1,2,2,1.01,0.85,0.64,0.68,0.24,60,60,60,60,60,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1.09,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
9,46svetpb,6085a4cc5f5f9ba1a3bfd785,4,left,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,1,0,2,1,1,1,0,2,2,1.66,1.04,1.4,1.03,0.44,40,-40,60,20,100,0,0,-1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,2,2,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
10,n13dr538,6658da867c86929c183cec40,4,right,right,NA,NA,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,3,3,0,1,1,3,3,0.79,0.79,0.53,0.3,0.37,40,40,120,120,120,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0.84,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
11,7qkt4yw9,59d3ef2c078dbe000195117f,2,left,left,NA,NA,3,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,2,3,0,1,1,2,3,0.52,1.26,0.64,0.5,2.66,60,40,80,140,160,0,0,1,0,0,0,0,2,2,1,1,2,2,1,2,0,0,1,1,0,0,1,0,-1,-1,1,-1,0,1,0,1,0,1,0,0,0,5,2,0.89,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
12,yljjtkc2,5af32f9d003f6c0001f2905b,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,2,2,0,1,1,2,2,1.02,1.28,0.82,0.7,0.62,60,60,60,40,40,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1.09,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
13,l9l9qjcs,62a72693ad239d8873b2d0bc,5,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,3,3,0,1,1,3,3,0.84,0.75,0.76,1.31,0.52,60,60,160,160,160,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0.84,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
14,ewhyhs14,5c7ac45e6476be001628101d,5,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,3,2,0,1,1,3,2,1.21,1.54,2.08,1.2,1.31,60,60,160,100,100,0,0,1,0,0,0,0,1,2,2,1,1,2,2,2,1,0,0,1,1,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,2,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
15,1l1kqjtp,679a0366c8793f4845badfd6,3,left,left,NA,NA,3,3,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,0,1,1,0,0,0,1,1,1.16,2.79,1.6,0.64,0.08,-60,-60,-40,-40,-40,0,0,-1,0,0,0,0,1,2,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,2,2,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
16,dwvlpmgi,671b67f55fca5f2c8617fc2e,3,NA,NA,left,left,2,1,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,option1B_tr.bmp,option1B_tr.bmp,0,0,0,1,0,0,0,1,1,0.89,3,3,3,1.98,-40,-20,-60,-40,-60,0,0,-1,1,1,1,0,2,1,1,1,2,1,1,2,0,1,1,1,0,1,1,0,-1,1,1,-1,0,0,0,1,0,0,0,0,5,5,2,0.89,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
17,4wfwd5ce,6658b198f863db3c5d605d13,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,2,3,0,1,1,3,3,1.5,0.83,0.75,1.35,0.36,60,60,160,160,160,0,0,1,0,0,0,0,2,2,1,1,2,2,2,1,0,0,1,1,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,2,2,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
18,vreeuvaq,5ad0ba03fb109b0001a3148e,2,left,left,NA,NA,3,2,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.5,0.5,NA,NA,0,0,1,1,0,0,0,1,1,1.56,0.72,1.2,2.08,1.93,-60,-40,-40,-60,-80,0,0,-1,0,0,0,0,1,2,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,2,2,1.66,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
19,mdkm1zim,677536fb35bfe170ef2d8f1e,4,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.25,0.75,NA,NA,1,1,3,3,0,1,1,3,3,0.35,1.38,0.54,0.92,0.55,40,40,140,140,140,0,0,1,0,0,0,0,2,1,2,1,2,1,2,2,0,1,0,1,0,1,0,0,-1,1,-1,-1,0,0,1,1,0,0,1,0,0,5,2,0.89,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
21,zw617afc,5ce031fc7f65ee001a985a6b,5,NA,right,left,NA,1,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.5,0.5,0.5,0.5,option1A_tr.bmp,NA,1,0,2,2,1,1,0,3,2,0.29,3,3,0.48,1.63,20,-20,60,60,100,0,0,-1,1,1,0,0,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,-1,1,-1,1,0,0,1,0,0,0,1,0,5,5,2,0.89,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,2
1,9ph45ong,63e5747f1eb29ec68ae2ddd6,3,left,right,NA,NA,1,2,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,1,0,NA,NA,0,1,2,3,1,0,1,2,3,1.22,0.27,1.48,0.52,1.97,-20,40,-40,40,-100,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,1.57,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
2,03dxmu50,6740caf1acac02399ff5ce7a,1,left,right,NA,NA,3,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0,1,1,0,NA,NA,0,1,2,2,1,0,1,2,3,0.71,1.06,0.15,1.43,0.05,-60,20,20,40,-40,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,5,3,0.97,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
3,fojjs599,5eca536f9aa4f658d641a7d9,5,NA,NA,left,left,3,1,option1B.bmp,option1A.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0,1,option1B_tr.bmp,option1B_tr.bmp,0,0,2,2,0,0,0,2,2,0.59,3,3,3,1.27,-60,-20,-80,-40,-80,0,0,-1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,3,3,0.63,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
4,hc799a7p,661ff1375e36e533ec479a8c,1,left,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,1,0,NA,NA,0,1,2,4,1,0,1,3,4,1.26,0.78,0.33,2.65,1.89,-40,60,140,240,140,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,1.57,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
5,hwrlkkd6,59f873de07e3780001ccd6e4,2,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,1,0,NA,NA,1,1,4,4,0,1,1,4,4,1.57,0.58,0.36,0.64,0.52,20,20,140,140,140,0,0,1,0,0,0,0,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,1.57,1,0,0.7,0.3,option1A.bmp,option1B.bmp,0,3
